gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
0,young,9901,20,4,8431,0,116,1,0,276,2,0,966,0,0.0,228248,15.5,15.5,96.0,506,0.6,0.0,0.5,0.0,11,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,42,10.2,20.7,5,9.2,0,64.0,,38,0,0.2,0.4
1,young,11729,15,4,5648,0,660,1,1,264,3857,42,1228,814,9.7,223989,25.0,40.5,148.0,956,1.1,0.1,0.8,0.1,145,0,106,925,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,63,9.6,17.1,11,12.8,0,64.0,,78,0,0.4,0.8
2,young,17921,18,5,10723,0,14,1,1,215,5468,47,1436,1131,18.8,186894,23.8,64.3,200.0,1407,1.9,0.1,1.2,0.3,311,0,185,1295,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,83,3.9,12.1,17,14.9,0,64.3,,107,0,0.5,1.0
3,full-cycle,36397,62,7502,0,0,0,2,0,391,2945,108,415,1405,22.5,597079,61.3,61.3,294.0,2171,3.2,0.2,2.0,0.6,311,0,228,2021,7563,22376,4928,550000,21,1515,27,0,0,0,1523,0,0.0,1,0,129,165.6,1.9,17,15.0,0,64.0,promoted,167,0,0.7,1.4
4,young,14475,56,5,4618,0,8,1,1,241,8122,114,1390,7257,188.2,251242,22.4,83.7,294.0,3733,4.0,0.3,2.4,0.7,344,0,1849,3481,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,130,104.0,1.9,17,12.5,0,83.7,,203,0,1.2,2.4
5,full-cycle,46818,100,10218,0,0,0,1,1,429,2677,134,450,7858,197.6,543988,57.0,57.0,330.0,7325,6.3,0.4,3.7,1.2,352,0,5323,7035,10317,20173,14217,471430,18,10223,844,0,0,0,2097,0,4.0,1,12,133,198.8,1.9,17,14.5,0,64.0,starved,276,0,1.9,4.1
6,young,13206,125,4,7687,0,8,1,0,238,4156,133,936,14400,369.5,145595,14.1,71.1,330.0,8343,9.1,0.4,4.0,3.5,377,0,6348,7213,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,145,157.0,0.0,17,12.5,0,71.1,,292,0,2.2,4.7
7,young,17206,99,4,12457,0,6,2,0,282,2538,128,1772,15586,409.9,230311,17.9,89.1,330.0,9924,10.2,0.5,4.4,4.0,378,0,7975,8555,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,145,94.6,0.0,17,12.5,0,89.1,,324,0,2.6,5.4
8,full-cycle,54782,75,5870,0,0,0,2,1,546,6653,141,576,16868,436.5,670049,66.5,66.5,408.0,12980,12.8,0.6,5.8,4.6,430,0,10577,11466,5945,28325,17438,474455,37,7813,2354,0,0,0,2996,1,10.0,8,14,158,226.7,14.7,19,18.1,0,66.5,starved,411,0,3.3,6.9
9,young,12532,21,5,5803,0,12,1,0,249,5441,152,941,24419,641.5,212373,18.6,85.1,408.0,13655,15.7,0.7,6.1,7.1,445,0,11263,11747,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,179,186.6,12.9,19,17.0,0,85.1,,419,0,3.5,7.4
10,young,18275,51,4,11748,0,6,1,1,312,3621,140,2471,26136,681.4,251320,22.3,107.4,408.0,16057,16.9,0.7,6.6,7.4,487,0,13707,14055,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,0,179,110.6,12.9,19,14.5,0,107.4,,453,0,4.0,8.5
11,full-cycle,33021,84,7184,0,0,0,2,1,476,1111,126,495,27134,717.2,517531,55.5,55.5,418.0,19173,19.1,0.8,7.5,8.2,502,0,16685,16904,7268,17961,5731,476832,20,2987,1112,0,0,0,2046,0,18.0,1,12,168,272.2,1.7,19,17.4,0,64.0,starved,531,0,4.7,9.9
12,young,14873,21,4,5931,0,7,1,1,249,7224,133,1383,33942,979.6,217300,19.0,74.5,418.0,20161,20.5,0.9,7.8,9.1,521,0,17680,17323,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,181,223.0,1.7,19,15.9,0,74.5,,540,0,5.0,10.5
13,young,11117,51,4,3876,0,9,1,2,309,5459,127,1329,34707,1012.7,160782,12.5,87.0,418.0,21692,21.4,0.9,8.2,9.4,521,0,19265,18788,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,181,164.2,1.7,19,15.9,0,87.0,,575,0,5.3,11.2
14,young,13747,121,3,6390,0,6,1,0,295,4790,149,2072,35274,1037.3,228459,17.9,104.9,418.0,23669,22.5,1.0,8.7,9.7,521,0,21293,20703,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,181,91.4,1.7,19,15.9,0,104.9,,611,0,5.8,12.3
15,full-cycle,45247,601,6782,0,0,0,1,1,648,4281,171,675,36427,1069.1,566624,57.8,57.8,472.0,25299,25.7,1.8,10.1,10.4,543,0,22505,22137,7382,22742,12307,456503,54,6273,1017,0,0,0,2737,0,0.0,5,16,196,323.8,9.2,19,19.0,0,64.0,starved,706,0,6.2,13.0
16,young,10959,67,6,6074,0,10,1,1,272,3755,172,676,45128,1351.6,152913,15.0,72.8,472.0,26242,28.1,1.8,10.4,12.3,564,0,23446,22444,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,217,290.7,9.2,19,17.3,0,72.8,,714,0,6.4,13.5
17,young,11961,186,5,6408,0,6,1,1,254,4133,164,896,47078,1407.4,177295,15.7,88.5,472.0,26949,28.6,1.8,10.6,12.5,599,0,24235,23166,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,217,243.2,9.2,19,15.2,0,88.5,,757,0,6.6,13.8
18,young,13571,47,6,6569,0,8,2,0,319,4526,170,2020,47709,1439.5,162284,12.3,100.8,472.0,28489,29.6,1.9,11.1,12.8,599,0,25823,24622,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,217,191.0,9.2,19,15.2,0,100.8,,788,0,6.9,14.5
19,full-cycle,29190,53,3032,0,0,0,1,0,535,2652,146,543,48757,1483.1,533009,55.8,55.8,472.0,31254,31.0,2.0,11.8,13.0,599,0,28650,27391,3086,19809,4566,469952,20,1246,98,0,0,0,1723,0,20.0,1,4,202,329.4,1.9,19,18.6,0,64.0,starved,854,0,7.5,15.7
20,young,12176,98,6,5240,0,8,1,1,279,5164,157,1312,55781,1813.9,212693,19.7,75.5,472.0,32244,31.9,2.0,12.0,13.4,631,0,29681,27947,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,206,272.7,0.0,19,16.1,0,75.5,,882,0,7.8,16.3
21,young,15710,87,3,10484,0,7,1,0,296,2896,152,1895,56605,1830.0,270013,24.7,100.2,472.0,33786,32.8,2.1,12.4,13.7,705,0,31271,29416,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,206,200.2,0.0,19,11.8,0,100.2,,918,0,8.1,17.0
22,young,19047,47,5,10665,0,8,2,1,321,6348,167,1579,56724,1835.7,205237,15.4,115.6,472.0,35785,33.8,2.2,12.9,13.8,705,0,33328,31447,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,206,136.8,0.0,19,11.8,0,115.6,,950,0,8.6,18.0
23,full-cycle,47921,36,7322,0,0,0,1,1,590,3211,162,610,58158,1888.3,576578,59.3,59.3,488.0,37440,35.4,2.2,13.6,14.4,724,0,34860,32910,7358,21942,16089,498250,41,11390,830,0,0,0,2437,0,4.0,6,15,202,334.6,11.2,19,17.6,0,64.0,starved,1036,0,8.9,18.7
24,young,10298,19,5,5578,0,10,1,0,216,3587,169,849,67434,2179.4,204457,18.1,77.4,488.0,38232,36.8,2.3,13.8,15.4,737,0,35654,33249,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,223,290.4,11.2,19,16.6,0,77.4,,1043,0,9.1,19.1
25,young,18834,93,4,7423,0,13,1,2,271,9393,161,1562,68695,2230.4,245955,20.1,97.5,488.0,39432,37.8,2.3,14.2,15.8,763,0,36910,34356,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,223,223.4,11.2,19,15.0,0,97.5,,1076,0,9.4,19.6
26,young,24194,22,6,13196,0,7,1,1,364,7930,178,2596,69154,2246.5,291009,24.1,121.6,488.0,42144,39.1,2.4,14.9,15.9,781,0,39672,37089,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,223,135.4,11.2,19,14.0,0,121.6,,1108,0,10.0,20.9
27,full-cycle,49059,47,6216,0,0,0,1,1,549,5498,180,575,71334,2315.9,622984,64.7,64.7,526.0,44862,42.6,2.7,16.2,17.5,841,0,42127,38970,6263,22822,10856,504604,32,3802,941,0,0,0,9032,0,0.0,10,32,202,331.2,18.4,19,14.5,0,64.7,starved,1238,0,10.7,22.4
28,young,16349,110,5,8512,0,8,2,0,240,6536,167,863,78651,2590.6,197076,19.0,83.7,526.0,45153,43.6,2.7,16.3,18.3,854,0,42439,38970,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,244,319.0,18.4,19,13.5,0,83.7,,1249,0,10.8,22.5
29,young,15015,30,5,8890,0,9,1,1,341,3858,180,1796,80170,2649.9,238105,18.9,102.5,526.0,46645,45.0,2.8,16.7,19.0,855,0,43984,40160,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,244,246.6,18.4,19,13.4,0,102.5,,1282,0,11.1,23.3
30,young,13895,33,6,5260,0,8,2,0,308,6226,199,1997,80693,2669.6,178912,13.6,116.2,526.0,48200,45.9,2.8,17.2,19.2,865,0,45601,41704,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,244,196.2,18.4,19,12.9,0,116.2,,1315,0,11.5,23.9
31,full-cycle,75365,103,8713,0,0,0,2,1,822,4053,187,847,84529,2809.9,615090,63.6,63.6,548.0,53275,50.7,3.0,18.7,21.7,941,0,50570,45223,8816,32085,16720,483783,38,9745,2031,0,0,0,17623,0,4.0,10,50,191,312.2,18.6,21,18.8,0,64.0,starved,1417,0,12.7,26.4
32,young,16188,64,9,12283,0,11,1,1,315,1792,183,1674,84563,2810.4,200843,19.5,83.0,548.0,53278,50.7,3.0,18.7,21.7,941,0,50582,45223,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,250,325.7,18.6,21,18.8,0,83.0,,1420,0,12.7,26.4
33,young,14971,84,5,8425,0,6,1,1,241,4226,190,1878,93866,3127.4,239641,20.1,103.1,548.0,54953,52.7,3.1,19.2,22.8,974,0,52347,45910,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,251,262.4,18.6,21,16.6,0,103.1,,1472,0,13.1,27.2
34,young,20222,47,7,9971,0,6,2,0,323,7172,182,2600,94607,3156.1,312472,25.5,128.6,548.0,56943,53.8,3.1,19.7,23.0,995,0,54409,47902,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,251,172.5,18.6,21,15.4,0,128.6,,1513,0,13.5,28.0
35,full-cycle,43534,126,7217,0,0,0,1,1,682,5374,209,705,95890,3205.8,693292,72.2,72.2,568.0,59457,56.1,3.3,20.7,23.9,1050,0,56749,50103,7343,22917,10496,554588,20,4020,373,0,0,0,2748,0,2.0,4,14,244,395.2,7.2,21,17.5,0,72.2,promoted,1627,0,14.0,29.1
36,young,12574,149,8,6473,1,10,2,1,267,4862,198,750,111943,3497.7,165645,16.2,88.3,568.0,60458,58.0,3.3,20.9,25.3,1069,0,57787,50244,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,262,361.7,7.2,21,16.0,0,88.3,,1647,0,14.2,29.7
37,young,12275,34,8,3255,0,8,1,1,288,7295,167,1299,114660,3613.1,205155,16.6,105.0,568.0,61826,59.5,3.4,21.3,26.1,1079,0,59235,51303,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,262,297.2,7.2,21,15.2,0,105.0,,1699,0,14.5,30.3
38,young,16135,26,8,9720,0,7,2,0,354,3937,175,2006,115437,3646.7,166184,13.9,118.8,568.0,63849,60.8,3.5,21.9,26.5,1097,0,61321,53220,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,262,219.7,7.2,21,14.2,0,118.8,,1746,0,14.9,31.1
39,full-cycle,28334,39,4958,0,0,0,2,0,460,857,142,469,116701,3689.2,480299,54.1,54.1,568.0,66419,62.6,3.5,22.6,27.2,1124,0,64001,55664,4997,16762,4418,479013,23,3019,46,0,0,0,2148,0,36.0,2,15,228,401.8,3.7,21,18.2,0,64.0,starved,1843,0,15.7,32.5
40,young,9409,22,5,1341,0,8,1,1,223,7041,203,700,125324,4055.8,181087,18.4,72.5,568.0,67059,64.2,3.6,22.8,28.4,1149,0,64644,55717,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,245,360.6,3.7,21,16.7,0,72.5,,1848,0,15.8,32.8
41,young,14292,96,4,8678,0,8,1,1,273,4158,171,1002,126273,4108.2,242795,18.8,91.2,568.0,67772,64.8,3.6,23.0,28.6,1149,0,65426,56391,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,245,293.3,3.7,21,16.7,0,91.2,,1884,0,15.9,33.1
42,young,14616,55,7,6818,0,7,1,1,316,5896,185,1434,126659,4126.4,246002,19.0,110.2,568.0,69237,65.6,3.7,23.4,28.8,1149,0,66938,57823,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,245,220.5,3.7,21,16.7,0,110.2,,1917,0,16.3,33.7
43,young,17473,51,6,9365,0,8,2,1,354,5995,198,1597,127263,4152.3,217531,17.1,127.3,568.0,70442,66.5,3.7,23.8,29.1,1156,0,68202,58998,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,245,158.1,3.7,21,16.1,0,127.3,,1954,0,16.5,34.3
44,full-cycle,33930,117,6865,0,0,0,1,0,535,1914,159,544,128501,4209.9,577473,61.2,61.2,568.0,73202,68.1,3.8,24.6,29.4,1168,0,70991,61680,6983,21067,4094,538530,18,1566,43,0,0,0,1782,0,40.0,0,1,242,396.2,0.0,21,21.7,0,64.0,promoted,2031,0,17.1,35.5
45,young,11576,45,5,3632,0,6,1,1,240,5756,186,1814,138878,4621.5,250695,22.4,83.5,568.0,74839,69.1,3.9,25.0,29.7,1200,0,72689,63212,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,243,333.5,0.0,21,19.2,0,83.5,,2068,0,17.6,36.4
46,young,14922,34,6,8035,0,7,1,0,239,4808,196,1699,139044,4629.8,215329,16.3,99.9,568.0,76597,69.9,3.9,25.4,29.7,1202,0,74483,64989,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,243,275.6,0.0,21,19.1,0,99.9,,2101,0,17.9,37.2
47,young,15608,96,4,9184,0,7,1,1,310,4063,196,1862,139880,4662.5,253192,21.3,121.2,568.0,77648,70.7,4.0,25.8,30.0,1226,0,75588,65980,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,243,201.9,0.0,21,17.4,0,121.2,,2146,0,18.1,37.8
48,full-cycle,49288,34,9149,0,0,0,1,1,671,3196,199,682,140910,4704.0,656410,68.4,68.4,568.0,79844,72.3,4.0,26.5,30.5,1257,0,77877,68091,9184,23472,13652,522629,55,7004,2706,0,0,0,2874,0,36.0,7,14,223,357.9,12.6,22,20.9,0,68.4,starved,2275,0,18.6,38.8
49,young,7224,31,7,2032,0,7,1,0,254,4002,191,819,153198,5042.3,126489,12.6,81.1,568.0,80622,77.1,4.1,27.0,34.6,1276,0,78671,68164,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,243,325.0,10.7,22,19.5,0,81.1,,2282,0,18.8,39.2
50,young,21294,50,4,13886,0,8,1,1,297,5427,184,1528,154432,5093.7,220179,19.6,100.7,568.0,82075,78.1,4.1,27.3,35.0,1322,0,80153,69456,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,243,251.6,10.7,22,16.8,0,100.7,,2311,0,19.2,39.9
51,young,8261,53,5,4627,0,7,2,0,309,1302,200,1882,154702,5105.2,83994,6.8,107.4,568.0,84630,79.2,4.2,28.0,35.1,1324,0,82772,72051,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,243,207.1,10.7,22,16.6,0,171.4,,2348,0,19.7,41.1
52,full-cycle,53100,136,8186,0,0,0,1,1,772,2542,212,789,156822,5190.4,664860,69.4,69.4,572.0,87958,82.3,4.4,29.3,36.1,1384,0,85852,74993,8322,24123,17768,466098,82,6732,7617,0,0,0,2803,0,0.0,8,16,240,394.7,15.0,22,20.3,0,133.4,starved,2470,0,20.5,42.8
53,young,9819,34,5,5909,0,9,1,0,395,2764,210,653,165685,5573.7,168935,16.7,86.0,572.0,89586,85.3,4.5,29.7,38.3,1411,0,87500,75362,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,263,351.3,15.0,22,18.4,0,86.0,,2481,0,20.9,43.6
54,young,12657,40,6,5109,0,12,2,1,346,5359,194,1705,167414,5655.5,242434,19.0,105.0,572.0,90735,86.1,4.5,30.1,38.6,1411,0,88692,76451,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,264,277.7,15.0,22,18.4,0,105.0,,2511,0,21.2,44.2
55,young,14334,31,5,7967,0,8,1,0,355,3997,209,1896,167925,5678.8,271165,21.2,126.2,572.0,92027,87.0,4.6,30.5,38.8,1411,0,90037,77727,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,264,194.6,15.0,22,18.4,0,126.2,,2542,0,21.5,44.8
56,full-cycle,43785,30,2873,0,0,0,2,0,606,2146,173,616,168908,5719.1,581963,61.6,61.6,572.0,96347,89.4,4.7,31.6,39.3,1437,0,94429,81919,2902,21736,16237,538302,26,12962,479,0,0,0,2827,0,8.0,9,14,236,398.5,16.6,23,23.6,0,64.0,starved,2629,0,22.5,46.7
57,young,8877,33,6,5208,0,8,2,0,227,2815,186,515,177897,6067.2,161587,14.7,76.3,572.0,96913,91.0,4.7,31.8,40.7,1443,0,95015,81942,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,259,371.7,16.6,23,23.1,0,76.3,,2639,0,22.6,47.0
58,young,10764,100,5,4925,0,9,1,1,280,4117,198,1252,179294,6131.9,218473,17.7,94.0,572.0,97566,92.0,4.8,32.0,41.3,1451,0,95704,82390,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,259,311.9,16.6,23,22.7,0,94.0,,2671,0,22.7,47.3
59,young,16879,109,4,9387,0,9,1,1,271,4918,202,2110,179817,6155.8,224948,16.4,110.4,572.0,99166,92.9,4.8,32.4,41.6,1451,0,97347,83940,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,259,249.7,16.6,23,22.7,0,110.4,,2702,0,23.1,48.0
60,young,19011,34,7,10439,0,9,1,1,367,5771,204,2254,180618,6196.6,281584,23.8,134.1,572.0,100275,93.8,4.9,32.8,41.9,1468,0,98534,84981,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,259,161.5,16.6,23,21.3,0,134.1,,2748,0,23.4,48.5
61,full-cycle,37831,33,6483,0,0,0,1,0,627,2023,191,650,181784,6247.0,603472,64.9,64.9,588.0,103503,96.1,5.0,33.8,42.6,1498,0,101611,88007,6516,23179,6314,559342,17,3552,68,0,0,0,1815,0,12.0,0,1,264,435.3,0.0,23,23.9,0,64.9,promoted,2841,0,24.1,50.1
62,young,8811,35,7,4652,0,8,1,1,214,3140,204,680,192592,6679.0,137923,13.5,78.4,588.0,104509,97.0,5.0,34.1,42.9,1536,0,102673,88796,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,265,397.9,0.0,23,20.9,0,78.4,,2880,0,24.3,50.7
63,young,19528,34,7,12038,0,8,1,1,286,5735,207,1353,193181,6708.3,253428,20.8,99.2,588.0,105324,97.5,5.1,34.4,43.0,1545,0,103571,89642,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,265,330.3,0.0,23,20.2,0,99.2,,2930,0,24.5,51.0
64,young,13380,48,6,8025,0,8,1,1,288,3830,232,1067,193524,6725.5,188948,14.2,113.4,588.0,106543,98.3,5.1,34.7,43.2,1547,0,104849,90887,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,265,280.9,0.0,23,20.1,0,113.4,,2972,0,24.7,51.5
65,young,18129,53,6,9911,0,8,2,1,366,5303,213,2388,194824,6780.7,245067,20.4,133.9,588.0,108697,99.7,5.2,35.3,43.6,1561,0,107082,92941,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,265,193.4,0.0,23,19.2,0,133.9,,3025,0,25.2,52.5
66,full-cycle,44995,39,8604,0,0,0,1,0,654,5103,202,681,196133,6837.7,653120,67.1,67.1,612.0,111762,101.9,5.3,36.3,44.3,1590,0,110039,95767,8643,22826,10987,521717,14,5133,52,0,0,0,2525,0,18.0,3,14,257,427.4,5.6,23,22.5,0,67.1,promoted,3114,0,25.9,54.0
67,young,12252,32,6,4545,0,10,1,0,309,6267,206,996,208769,7260.0,206451,22.1,89.2,612.0,112556,103.1,5.4,36.5,45.1,1649,0,110871,96225,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,2,271,381.8,3.7,23,19.0,0,89.2,,3126,0,26.1,54.4
68,young,15230,36,6,10053,0,10,1,1,302,2947,213,1772,209432,7290.4,118173,8.9,98.0,612.0,114135,104.0,5.4,36.9,45.3,1649,0,112481,97769,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,273,337.9,3.7,23,19.0,0,98.0,,3153,0,26.4,55.1
69,young,17135,46,4,13357,0,7,2,1,378,1460,199,1827,210820,7339.4,208384,16.7,114.7,612.0,116015,105.1,5.5,37.4,45.6,1649,0,114423,99606,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,273,275.5,3.7,23,19.0,0,114.7,,3186,0,26.8,55.9
70,young,16151,38,5,10068,0,10,2,1,357,3656,224,1921,211768,7382.8,256400,19.9,134.6,612.0,117370,106.0,5.5,37.8,45.8,1655,0,115822,100936,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,273,209.0,3.7,23,18.6,0,134.6,,3221,0,27.1,56.5
71,full-cycle,56995,36,8766,0,0,0,2,1,681,3892,214,692,214772,7496.8,613551,64.6,64.6,612.0,120843,109.7,5.6,38.8,47.9,1747,0,119400,103474,8802,22405,12259,469315,36,4354,3278,0,0,0,13416,0,14.0,9,40,227,381.0,16.5,23,20.0,0,64.6,promoted,3355,0,27.8,58.1
72,young,12877,100,6,9075,0,11,1,1,267,2492,187,885,215134,7505.0,226338,22.8,87.4,612.0,120873,109.7,5.6,38.9,47.9,1749,0,119452,103474,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,275,383.6,16.5,23,19.9,0,87.4,,3359,0,27.8,58.1
73,young,12358,33,7,6379,0,8,1,2,253,3705,208,1860,223833,7858.3,174576,13.8,101.2,612.0,122839,111.9,5.7,39.5,49.1,1755,0,121483,104835,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,275,332.1,16.5,23,19.5,0,101.2,,3401,0,28.2,59.0
74,young,19623,30,6,12359,0,10,2,1,382,4444,186,2326,225071,7911.7,330710,26.2,127.4,612.0,124372,113.2,5.8,39.9,49.7,1761,0,123087,106145,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,276,239.0,16.5,23,19.1,0,127.4,,3444,0,28.5,59.6
75,full-cycle,56015,108,9860,0,0,0,1,1,736,5367,219,748,225785,7937.5,601811,62.7,62.7,612.0,127158,115.1,5.9,40.7,50.2,1773,0,125970,108840,9967,27582,15571,453389,98,8274,1075,0,0,0,2806,0,22.0,7,13,252,421.0,12.7,23,24.5,0,64.0,starved,3540,0,29.1,60.8
76,young,16896,43,6,11640,0,13,10,1,271,4149,198,671,235365,8316.6,134472,13.4,76.1,612.0,127959,117.0,5.9,41.0,51.7,1793,0,126758,108843,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,1,271,394.2,12.7,23,22.9,0,76.1,,3546,0,29.4,61.3
77,young,14752,38,5,6974,0,9,1,1,280,5829,187,1535,237122,8384.4,193230,14.7,90.7,612.0,129538,118.1,6.0,41.4,52.1,1793,0,128389,110238,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,272,335.4,12.7,23,22.9,0,90.7,,3578,0,29.8,62.1
78,young,15572,60,7,6821,0,9,2,1,312,6709,197,1571,237784,8410.8,215364,18.4,109.1,612.0,130686,118.9,6.0,41.7,52.3,1827,0,129591,111341,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,272,273.7,12.7,23,20.9,0,109.1,,3613,0,30.0,62.6
79,young,17435,103,9,6003,0,11,2,1,397,8567,208,2250,238477,8443.1,264896,20.7,129.8,612.0,131731,119.7,6.0,42.1,52.6,1829,0,130684,112336,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,272,197.0,12.7,23,20.8,0,129.8,,3642,0,30.3,63.1
80,full-cycle,40907,16,1848,0,0,0,2,1,764,3350,229,774,240385,8519.5,599549,62.2,62.2,612.0,136325,122.9,6.2,43.4,53.7,1874,0,135250,116448,1864,22947,8793,449703,49,3458,1156,0,0,0,7201,0,0.0,10,26,247,419.0,18.4,23,23.4,0,64.0,promoted,3756,0,31.2,65.2
81,young,14256,224,8,9372,0,9,1,1,229,3318,205,996,241170,8550.0,228860,21.2,83.4,612.0,136791,123.8,6.2,43.5,54.4,1875,0,135720,116449,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,282,395.9,18.4,23,23.3,0,83.4,,3760,0,31.4,65.5
82,young,15144,97,7,8311,0,8,1,1,278,4661,227,1670,250709,8919.2,178167,15.7,99.1,612.0,138441,126.2,6.3,44.0,56.1,1916,0,137448,116925,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,343.6,18.4,23,20.7,0,99.1,,3815,0,31.8,66.4
83,young,21462,31,7,12329,0,11,1,1,376,5754,203,2890,251943,8968.4,336605,26.6,125.7,612.0,140495,127.8,6.4,44.6,56.7,1924,0,139573,118752,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,249.1,18.4,23,20.2,0,125.7,,3865,0,32.3,67.4
84,full-cycle,42796,31,8749,0,0,0,2,1,610,1925,211,621,252887,8997.6,577859,62.3,62.3,612.0,142898,131.2,7.4,45.9,57.4,1989,0,142133,121006,8780,21383,9890,490697,32,4819,2486,0,0,0,2660,0,0.0,2,17,264,454.2,3.6,23,20.9,0,64.0,starved,3987,0,32.9,68.7
85,young,13750,105,7,6514,0,12,2,1,267,6006,215,700,266934,9385.4,180128,18.4,80.7,612.0,143694,132.8,7.4,46.2,58.6,2000,0,142919,121208,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,418.4,3.6,23,20.1,0,80.7,,3993,0,33.1,69.2
86,young,14895,42,8,4870,0,10,1,1,269,8251,214,1372,268137,9435.9,209912,17.8,98.5,612.0,144607,133.6,7.5,46.5,58.9,2024,0,143922,122094,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,360.2,3.6,23,18.7,0,98.5,,4040,0,33.3,69.5
87,young,17845,172,5,6698,0,10,2,1,360,8761,213,1745,268719,9465.8,270966,20.4,118.9,612.0,145672,134.3,7.5,46.8,59.0,2024,0,145030,123157,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,288.2,3.6,23,18.7,0,118.9,,4076,0,33.5,70.0
