gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
0,young,8295,16,4,6066,0,690,1,0,274,2,0,1163,0,0.0,232339,15.7,15.7,96.0,508,0.7,0.0,0.5,0.0,10,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,43,9.9,22.5,4,7.4,0,256.0,,38,0,0.2,0.3
1,young,23940,84,4,17402,0,831,2,0,1269,2344,44,1934,796,9.5,308521,39.3,55.0,334.0,2429,3.4,0.3,2.6,0.1,281,0,87,2412,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,153,154.7,12.5,13,8.8,0,256.0,,73,0,0.8,1.5
2,full-cycle,31448,52,7734,0,0,0,1,1,932,1552,112,970,4672,165.1,571456,59.4,59.4,448.0,4637,7.1,0.5,4.1,1.7,309,0,1394,4301,7785,16078,5610,547872,20,3033,29,0,0,0,1964,0,24.0,1,0,198,308.0,1.9,13,7.4,0,64.0,starved,132,0,1.3,2.5
3,young,7919,17,4,2623,0,7,1,0,224,4398,167,634,14837,494.8,166664,15.0,74.4,448.0,5302,8.0,0.5,4.3,2.2,341,0,2116,4967,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,199,268.9,1.9,16,10.7,0,256.0,,164,0,1.4,2.9
4,full-cycle,38140,29,7017,0,0,0,1,0,941,1546,144,963,16392,532.8,515296,54.2,54.2,470.0,11216,11.5,0.7,6.1,2.9,373,0,7902,10697,7046,16870,11806,431208,15,6842,2436,0,0,0,2401,0,50.0,1,16,177,295.1,1.7,16,11.0,0,64.0,starved,259,0,2.8,5.7
5,young,10808,50,4,5451,0,7,1,0,267,4194,146,783,25617,823.9,177740,16.9,71.1,470.0,11884,13.5,0.8,6.3,4.6,377,0,8562,10698,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,194,256.9,1.7,16,10.7,0,256.0,,262,0,2.9,6.0
6,full-cycle,48768,107,9013,0,0,0,1,1,1082,5197,161,1110,29536,899.2,595455,60.4,60.4,496.0,17428,17.4,1.0,8.1,5.6,431,0,13637,15879,9120,20477,16496,445918,91,8196,1896,0,0,0,2595,0,20.0,8,16,198,325.2,14.6,16,11.3,0,64.0,starved,352,0,4.2,8.6
7,young,13949,32,5,6754,0,12,1,1,307,5925,158,850,40150,1187.8,179346,16.5,76.8,496.0,18149,19.2,1.0,8.4,6.9,438,0,14370,15879,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0,0,222,284.9,14.6,16,10.8,0,256.0,,361,0,4.4,9.0
8,full-cycle,45588,112,7468,0,0,0,1,2,1015,2878,180,1032,42496,1272.0,603088,61.4,61.4,500.0,24203,23.5,1.3,10.2,8.3,478,0,20282,21419,7580,20130,14796,478705,28,8416,2437,0,0,0,3000,0,6.0,9,15,206,337.7,16.6,17,13.1,0,64.0,starved,445,0,5.7,11.7
9,young,14121,104,5,9132,0,9,1,1,282,3620,147,926,54154,1569.8,211479,20.2,81.6,500.0,25128,26.7,1.3,10.6,11.0,502,0,21220,21529,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,230,293.2,16.6,17,11.5,0,256.0,,452,0,6.0,12.2
10,full-cycle,47231,90,7315,0,0,0,1,1,1014,3652,169,1038,56174,1643.9,638566,64.5,64.5,522.0,31449,31.1,1.6,12.5,12.2,540,0,27344,27307,7405,23537,13376,519740,159,6810,1713,0,0,0,2838,0,14.0,10,15,212,344.9,18.5,17,13.5,0,64.5,starved,535,0,7.3,15.1
11,young,14207,83,6,5801,0,9,1,0,260,6937,162,1054,67611,1947.0,186213,17.1,81.6,522.0,32249,34.1,1.6,12.8,14.8,555,0,28160,27367,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,237,302.6,18.5,17,12.4,0,256.0,,546,0,7.6,15.5
12,full-cycle,65576,143,10994,0,0,0,2,0,1095,3775,196,1123,71333,2064.9,668300,68.7,68.7,544.0,39158,41.0,1.9,16.0,17.1,646,0,34832,33385,11137,26856,18031,500775,31,8209,4886,0,0,0,9455,0,0.0,7,31,217,352.3,12.4,17,9.9,0,68.7,starved,677,0,9.2,18.9
13,young,16635,90,9,8523,0,10,1,1,280,6665,186,1004,78908,2242.9,182487,18.1,86.8,544.0,39573,55.0,15.1,16.2,17.7,653,0,35279,33477,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,255,337.3,12.4,17,9.4,0,256.0,,687,0,9.3,19.1
14,full-cycle,51952,25,9723,0,0,0,1,1,987,5782,182,996,83424,2435.7,660417,68.3,68.3,550.0,46090,59.2,15.3,18.0,19.0,751,0,41867,39458,9748,20783,18573,517002,36,10806,945,0,0,0,2774,0,0.0,8,15,232,381.6,14.7,20,16.6,0,68.3,starved,762,0,10.7,22.2
15,young,12573,22,6,8519,0,8,1,1,329,2724,189,914,91922,2775.6,216502,20.1,88.4,550.0,46999,61.1,15.3,18.2,20.4,761,0,42775,39534,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,255,330.8,14.7,20,15.8,0,256.0,,775,0,10.9,22.7
16,full-cycle,37044,38,2794,0,0,0,1,0,942,2169,175,952,93584,2830.9,629778,65.2,65.2,550.0,53509,64.5,15.5,19.9,21.1,821,0,49386,45817,2831,21213,10273,500136,56,3579,3505,0,0,0,2676,0,12.0,7,14,228,376.8,12.6,20,17.6,0,65.2,starved,890,0,12.5,25.9
17,young,11839,66,6,5378,0,6,1,1,257,5132,175,923,101598,3167.8,217189,20.2,85.4,550.0,54301,66.3,15.6,20.1,22.5,833,0,50175,45830,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,249,331.8,12.6,20,16.6,0,256.0,,899,0,12.7,26.3
18,full-cycle,49973,74,11245,0,0,0,1,1,951,3799,198,960,103564,3225.8,601691,63.5,63.5,550.0,60659,70.3,15.8,21.8,23.8,903,0,56653,51751,11319,20286,15858,489673,74,9289,1732,0,0,0,2425,0,4.0,7,14,232,386.6,12.7,20,17.1,0,64.0,starved,1009,0,14.2,29.3
19,young,10667,29,5,5862,0,8,1,0,254,3606,181,852,115165,3560.1,223457,20.1,83.5,550.0,61210,71.8,15.8,22.0,25.0,910,0,57205,51771,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,252,341.9,10.9,20,16.5,0,256.0,,1018,0,14.3,29.6
20,full-cycle,45761,47,8698,0,0,0,1,0,980,2989,193,989,116794,3624.7,623999,63.1,63.1,550.0,67748,75.5,16.0,23.7,25.7,956,0,63829,58108,8745,19575,14747,485502,100,7329,3335,0,0,0,2602,0,18.0,8,15,223,367.1,14.2,20,18.9,0,64.0,starved,1106,0,15.8,32.6
21,young,12965,47,6,6604,0,8,1,1,287,4696,192,1239,125111,3955.7,205660,18.9,81.9,550.0,68485,77.3,16.0,23.9,27.2,959,0,64570,58122,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,246,326.5,14.2,20,18.6,0,256.0,,1111,0,16.0,33.0
22,full-cycle,53954,53,9042,0,0,0,2,1,1075,3504,214,1086,127250,4037.3,610635,63.4,63.4,550.0,75275,81.4,16.3,25.9,28.1,1013,0,71342,64633,9095,23338,17552,469497,41,11806,1107,0,0,0,3877,0,0.0,8,17,230,377.8,14.9,20,17.6,0,64.0,starved,1233,0,17.6,36.3
23,young,14837,61,6,12154,0,7,1,1,247,1629,183,640,135880,4365.3,183421,18.6,82.1,550.0,76042,83.3,16.3,26.1,29.6,1034,0,72153,64633,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,255,346.1,14.9,20,15.9,0,256.0,,1255,0,17.8,36.7
24,full-cycle,44820,53,11234,0,0,0,1,0,1038,3415,183,1047,141581,4437.7,613994,65.4,65.4,550.0,82528,87.0,16.5,27.8,30.3,1151,0,78745,70953,11287,22001,8435,533896,16,3908,43,0,0,0,3084,0,24.0,2,13,228,374.0,3.7,20,16.3,0,65.4,starved,1360,0,19.2,39.7
25,young,13983,36,6,7515,0,8,1,0,262,5061,199,1024,151398,4783.8,201635,18.1,83.4,550.0,83212,88.9,16.6,28.0,31.8,1156,0,79446,70953,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,242,334.7,1.9,20,16.0,0,256.0,,1367,0,19.4,40.0
26,full-cycle,53572,56,6300,0,0,0,2,1,1330,2252,212,1349,153355,4848.7,602659,62.6,62.6,554.0,90313,93.2,16.8,30.0,32.9,1187,0,86538,77779,6356,23389,20718,466288,61,12248,4800,0,0,0,2952,0,6.0,7,16,231,385.5,12.9,20,19.2,0,64.0,starved,1479,0,21.1,43.6
27,young,26395,125,8,18269,0,22,2,2,413,6393,194,1034,155171,4898.1,201465,20.7,83.3,554.0,91040,95.1,16.9,30.2,34.5,1243,0,87280,77779,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,254,346.2,12.9,20,15.4,0,256.0,,1485,0,21.3,44.0
28,full-cycle,42548,42,9012,0,0,0,2,1,1078,3262,172,1089,165475,5255.2,597861,64.1,64.1,554.0,97126,100.9,17.3,32.2,36.9,1321,0,93506,82157,9054,20841,9784,491547,19,3297,2111,0,0,0,2844,0,0.0,13,16,228,377.1,23.1,20,17.9,0,64.1,starved,1624,0,22.6,47.0
29,young,15617,44,6,11087,0,9,1,1,250,3258,176,840,173466,5575.4,202983,20.2,84.3,554.0,97860,102.4,17.4,32.4,38.0,1369,0,94237,82170,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,256,341.0,21.2,20,14.2,0,256.0,,1631,0,22.8,47.4
30,full-cycle,46486,104,8382,0,0,0,1,1,997,3140,181,1006,176064,5648.0,631491,67.2,67.2,554.0,103893,106.0,17.6,34.0,38.8,1484,0,100379,87955,8486,21562,13676,509347,28,8783,714,0,0,0,2679,0,4.0,9,13,233,381.7,16.5,20,16.5,0,67.2,starved,1738,0,24.1,50.1
31,young,9778,28,6,4577,0,8,1,0,234,4199,201,661,184907,5982.7,174956,18.4,85.6,554.0,104649,107.8,17.6,34.3,40.3,1550,0,101157,87967,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,255,349.2,16.5,20,12.4,0,256.0,,1744,0,24.3,50.5
32,full-cycle,28398,51,4107,0,0,0,1,0,1028,1493,169,1038,187110,6049.0,539127,56.5,56.5,554.0,110452,111.8,17.8,35.9,41.6,1578,0,107056,93433,4158,17505,4256,501810,17,1630,73,0,0,0,2467,0,20.0,3,13,231,395.1,5.6,20,18.8,0,64.0,starved,1834,0,25.7,53.4
33,young,10484,34,7,4440,0,10,1,0,241,4829,189,870,196646,6412.3,212867,19.0,75.5,554.0,111202,113.7,17.8,36.1,43.2,1582,0,107802,93437,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,246,348.9,3.7,20,18.5,0,256.0,,1842,0,25.9,53.8
34,full-cycle,42785,62,7206,0,0,0,1,1,1004,3377,193,1013,197988,6468.9,626231,65.0,65.0,554.0,116897,117.0,18.0,37.7,43.8,1630,0,113607,98967,7268,20654,12311,493754,52,7115,748,0,0,0,2467,0,12.0,8,16,227,374.5,14.6,20,18.0,0,65.0,starved,1959,0,27.2,56.7
35,young,12529,148,7,7768,0,7,1,1,224,3466,184,829,201046,6569.1,222310,20.3,85.3,554.0,117528,118.5,18.0,37.9,45.1,1645,0,114231,98967,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,251,335.7,14.6,20,16.8,0,256.0,,1965,0,27.4,57.0
36,full-cycle,56566,69,9140,0,0,0,1,2,1080,2892,219,1096,209931,6876.4,652834,68.0,68.0,558.0,124638,124.9,18.3,39.9,48.0,1723,0,121332,104682,9209,25229,14749,480216,29,6224,4499,0,0,0,7280,0,0.0,6,24,229,369.9,10.5,20,15.8,0,68.0,starved,2100,0,29.1,60.4
37,young,10859,29,7,5143,0,12,1,1,245,4446,204,892,217834,7194.6,209609,20.3,88.3,558.0,125098,126.0,18.3,40.1,48.8,1736,0,121831,104718,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,259,348.4,10.5,20,14.8,0,256.0,,2114,0,29.2,60.7
38,full-cycle,40734,30,8425,0,0,0,1,0,870,1766,188,878,219663,7268.6,548454,59.1,59.1,558.0,131069,129.8,18.5,41.6,50.0,1792,0,127931,110266,8455,18707,10120,478741,17,4536,2918,0,0,0,3438,0,14.0,1,17,234,397.1,1.9,20,15.4,0,64.0,starved,2235,0,30.7,63.7
39,young,8473,207,8,2344,0,8,1,0,249,4898,198,699,221398,7328.6,140612,17.6,76.7,558.0,131504,130.8,18.5,41.8,50.8,1841,0,128391,110309,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,252,368.8,1.9,20,12.4,0,256.0,,2244,0,30.8,63.9
40,full-cycle,46441,115,7000,0,0,0,1,1,954,3524,184,964,230408,7668.7,592630,63.3,63.3,558.0,136895,135.8,18.7,43.3,53.2,1903,0,133909,114623,7115,19345,16528,462828,57,10417,1561,0,0,0,3354,0,12.0,7,15,231,380.0,12.9,20,16.0,0,64.0,starved,2359,0,32.0,66.4
41,young,10070,99,6,5211,0,8,2,1,254,3566,194,845,236796,7970.9,190347,18.4,81.7,558.0,137603,137.2,18.8,43.5,54.3,1914,0,134619,114720,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,253,345.0,12.9,20,15.1,0,256.0,,2368,0,32.1,66.7
42,full-cycle,46228,39,9769,0,0,0,1,1,988,4071,202,999,238697,8043.9,651633,68.5,68.5,558.0,143078,140.7,18.9,45.0,55.2,1984,0,140178,119895,9808,21114,12273,510344,100,6443,656,0,0,0,2989,0,0.0,10,14,234,381.5,18.4,21,18.3,0,68.5,starved,2470,0,33.4,69.4
43,young,14108,35,7,10716,0,7,1,0,269,2204,206,766,247094,8375.1,132564,13.2,81.7,558.0,143992,142.6,19.0,45.3,56.7,1998,0,141110,120155,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,256,351.2,16.5,21,17.2,0,256.0,,2484,0,33.6,69.9
44,full-cycle,51413,42,10468,0,0,0,1,0,1034,3569,201,1043,249186,8456.8,656003,68.0,68.0,558.0,150260,146.4,19.2,46.9,57.7,2058,0,147455,126143,10510,22567,14869,492877,50,8922,1280,0,0,0,3374,0,2.0,9,14,234,378.5,16.5,21,18.6,0,68.0,starved,2589,0,35.1,72.8
45,young,11046,97,6,4880,0,11,2,0,255,5030,197,670,256894,8779.0,185434,18.8,86.8,558.0,150790,147.9,19.2,47.1,58.8,2099,0,148013,126159,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,257,343.7,16.5,21,16.1,0,256.0,,2597,0,35.2,73.1
46,full-cycle,25061,22,3491,0,0,0,1,0,809,2301,175,818,258335,8841.9,489707,53.6,53.6,558.0,156057,161.2,19.4,48.5,59.7,2117,0,153372,131192,3513,15176,4438,434144,17,1275,22,0,0,0,1929,0,22.0,0,1,246,419.9,0.0,21,21.7,0,64.0,starved,2682,0,36.4,75.5
47,young,12544,50,5,6888,0,8,1,0,247,3113,197,2116,270326,9241.1,169706,19.4,73.0,558.0,158087,162.9,19.5,49.1,60.5,2189,0,155496,132481,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,247,363.9,0.0,21,16.5,0,256.0,,2735,0,37.1,77.1
48,full-cycle,32020,85,7536,0,0,0,1,0,876,855,169,885,271222,9270.0,504245,55.8,55.8,558.0,161513,165.2,19.6,50.1,61.0,2276,0,159077,135792,7621,18468,3608,500299,17,1804,43,0,0,0,2312,0,42.0,1,16,220,378.7,1.9,21,17.7,0,64.0,starved,2858,0,38.0,78.8
49,young,12106,66,6,7039,0,9,2,0,263,3944,200,676,274036,9378.4,177580,18.4,74.1,558.0,162011,166.3,19.6,50.2,61.9,2286,0,159582,135866,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,237,344.8,1.9,21,16.9,0,256.0,,2864,0,38.1,79.1
50,full-cycle,43955,60,9432,0,0,0,2,1,949,2957,195,960,280596,9648.8,639671,66.8,66.8,558.0,167039,170.3,19.8,51.7,63.5,2377,0,164697,140241,9492,19716,10860,536412,33,6082,821,0,0,0,3793,0,28.0,13,15,216,348.1,23.5,21,19.3,0,66.8,starved,2973,0,39.3,81.5
51,young,12942,35,6,5835,0,9,1,0,296,5878,192,815,287956,9937.1,225001,23.0,89.7,558.0,167603,172.0,19.8,51.9,64.9,2439,0,165276,140254,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,244,306.5,23.5,21,15.4,0,256.0,,2979,0,39.4,81.8
52,full-cycle,45554,48,8299,0,0,0,1,1,775,613,147,784,289170,9991.6,529155,57.5,57.5,558.0,172261,174.7,20.0,53.1,65.5,2463,0,170006,144643,8347,18715,16865,504093,19,14613,829,0,0,0,1609,0,30.0,2,0,241,401.8,3.7,21,21.6,0,64.0,starved,3066,0,40.5,83.8
53,young,10153,37,7,5120,0,6,1,0,251,3575,191,1091,300522,10386.7,178473,18.6,76.1,558.0,173142,175.3,20.0,53.4,65.7,2514,0,170975,145452,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,242,352.3,1.9,21,17.6,0,256.0,,3119,0,40.7,84.5
54,full-cycle,52661,40,10634,0,0,0,1,1,1008,5426,196,1017,301270,10412.3,690515,70.6,70.6,558.0,178630,178.5,20.2,54.9,66.3,2566,0,176605,150877,10673,23499,15671,497090,103,8181,939,0,0,0,2712,0,16.0,8,15,224,354.5,14.6,24,24.0,0,70.6,starved,3256,0,42.0,87.2
55,young,15139,115,4,11645,0,7,1,0,253,2356,203,664,309874,10709.1,244582,23.5,94.1,558.0,179351,180.3,20.2,55.2,67.7,2581,0,177340,150910,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,247,311.0,14.6,24,22.9,0,256.0,,3268,0,42.2,87.6
56,full-cycle,34839,56,8014,0,0,0,1,0,844,1637,169,854,311368,10773.2,540352,58.6,58.6,558.0,185619,183.9,20.4,56.8,68.5,2601,0,183728,156965,8070,19344,5650,498831,19,2166,969,0,0,0,1767,0,20.0,1,11,233,402.9,1.9,24,27.1,0,64.0,starved,3362,0,43.8,90.6
57,young,13600,26,6,7538,0,10,1,1,283,4068,207,1575,321650,11155.0,194977,18.2,76.8,558.0,187700,186.4,20.5,57.3,70.2,2633,0,185821,157244,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,244,346.4,0.0,24,24.6,0,256.0,,3381,0,44.3,91.8
58,full-cycle,38999,49,7104,0,0,0,1,1,1043,3327,191,1052,322560,11185.0,594495,61.6,61.6,558.0,192274,189.3,20.6,58.6,70.9,2663,0,190510,161509,7153,19772,9626,494105,19,3884,1339,0,0,0,2435,0,28.0,2,15,224,372.8,3.7,24,27.0,0,64.0,starved,3484,0,45.3,93.9
59,young,8635,107,7,1768,0,8,1,0,227,5805,202,629,330442,11499.6,151728,14.6,76.2,558.0,192911,191.0,20.7,58.8,72.2,2680,0,191170,161509,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,241,342.7,3.7,24,25.8,0,256.0,,3494,0,45.5,94.3
60,full-cycle,47293,73,9042,0,0,0,1,1,1124,2930,185,1135,341427,11581.0,603369,63.7,63.7,558.0,198562,194.2,20.8,60.3,72.9,2719,0,196923,167000,9115,21708,13315,519656,37,8221,985,0,0,0,3073,0,20.0,11,13,221,364.8,20.0,24,26.0,0,64.0,starved,3601,0,46.7,96.8
61,young,12354,180,9,4802,0,11,1,1,252,5679,195,1323,348115,11890.4,175461,16.7,80.4,558.0,199677,195.8,20.9,60.6,74.1,2748,0,198050,167270,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0,0,245,328.1,20.0,24,24.0,0,256.0,,3607,0,47.0,97.4
62,full-cycle,48460,47,19959,0,0,0,2,1,915,1360,188,924,349937,11954.9,546310,58.0,58.0,558.0,204881,199.0,21.1,62.0,74.9,2796,0,203394,172269,20006,19196,6996,472872,22,1980,2704,0,0,0,2248,1,18.0,3,16,227,386.9,5.6,24,25.1,0,64.0,starved,3731,0,48.3,100.1
63,young,14069,98,6,7082,0,10,2,1,302,5525,200,880,363258,12250.7,191897,21.1,79.1,558.0,205447,201.4,21.1,62.2,77.0,2839,0,203953,172350,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,245,350.7,3.7,24,22.2,0,256.0,,3741,0,48.4,100.4
64,full-cycle,32144,28,4099,0,0,0,1,1,764,907,158,774,372567,12359.7,464472,53.6,53.6,558.0,210880,205.5,21.3,63.7,78.5,2926,0,209526,177278,4128,14983,10521,434678,63,8132,639,0,0,0,2441,0,12.0,9,16,224,397.7,16.4,24,24.0,0,64.0,starved,3862,0,49.7,103.0
65,young,12876,37,7,7756,0,8,1,0,271,3694,195,1022,379125,12675.5,186048,19.9,73.4,558.0,211484,206.8,21.3,63.9,79.5,2966,0,210143,177311,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,249,361.9,16.4,24,21.2,0,256.0,,3868,0,49.8,103.3
66,full-cycle,57797,31,10893,0,0,0,1,0,1070,5173,206,1079,381074,12752.5,631482,65.5,65.5,558.0,217268,212.3,21.9,66.9,80.5,3018,0,215988,182650,10924,30310,13016,465811,88,5505,1166,0,0,0,3454,0,0.0,6,15,234,381.3,10.4,24,25.1,0,65.5,starved,3969,0,51.2,106.2
67,young,16259,60,6,10297,0,8,1,1,254,4538,205,1008,390384,13108.0,212437,19.7,85.3,558.0,218484,214.0,21.9,67.3,81.6,3031,0,217228,183137,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,253,337.3,8.5,24,24.0,0,256.0,,3981,0,51.5,106.8
68,full-cycle,54208,52,12100,0,0,0,1,1,1012,4142,190,1022,392315,13147.1,601123,63.4,63.4,562.0,224451,217.9,22.4,69.3,82.2,3135,0,223269,188990,12152,23148,16697,469524,123,10036,1368,0,0,0,2127,0,0.0,10,8,237,391.4,17.7,26,29.2,0,64.0,starved,4092,0,52.9,109.6
69,young,11307,20,4,2722,0,10,1,1,228,7025,202,1260,401272,13415.5,196360,17.9,81.3,562.0,225649,219.5,22.4,69.6,83.1,3148,0,224521,189673,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,255,348.4,17.7,26,28.1,0,256.0,,4110,0,53.1,110.2
70,full-cycle,57832,112,10527,0,0,0,1,0,1080,5735,219,1099,406508,13560.9,730559,72.6,72.6,574.0,231598,224.2,22.7,72.3,84.0,3185,0,230448,195289,10638,28295,15680,546088,89,7375,1374,0,0,0,3126,0,0.0,2,17,242,388.0,3.7,26,29.8,0,72.6,starved,4235,0,54.5,113.1
71,young,14007,53,4,7310,0,8,1,0,317,4339,226,1851,420939,13915.6,226170,21.8,94.5,574.0,233744,226.8,22.7,72.9,85.7,3209,0,232609,195723,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,261,334.6,3.7,26,28.1,0,256.0,,4241,0,55.1,114.2
72,full-cycle,31345,37,5306,0,0,0,1,0,798,1863,92,808,421994,13955.7,573821,60.9,60.9,574.0,238139,229.7,22.9,74.1,86.5,3225,0,237085,199684,5343,18165,6102,537270,20,3365,40,0,0,0,1731,0,14.0,0,1,253,419.1,0.0,26,31.7,0,64.0,starved,4321,0,56.1,116.4
73,young,15894,133,18,8087,0,8,1,0,247,5200,222,2060,438793,14136.0,185837,18.3,79.3,574.0,240278,231.8,23.0,74.7,87.7,3270,0,239299,200520,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,254,364.0,0.0,26,28.2,0,256.0,,4372,0,56.8,117.8
74,full-cycle,52742,68,7832,0,0,0,1,1,1038,2508,217,1047,445458,14400.4,578523,61.9,61.9,574.0,245254,235.9,23.1,76.2,89.3,3318,0,244420,204697,7900,25176,10836,448408,27,3654,3593,0,0,0,8734,0,6.0,6,29,223,369.8,11.2,26,28.5,0,64.0,starved,4509,0,58.0,120.3
75,young,14837,167,10,8314,0,10,1,0,249,5116,208,884,452059,14642.3,179714,17.5,79.4,574.0,245481,238.1,23.1,76.3,91.4,3333,0,244650,204697,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,257,367.1,9.4,26,27.3,0,256.0,,4511,0,58.1,120.4
76,full-cycle,36022,33,7964,0,0,0,1,0,990,2763,204,1001,455790,14788.9,560051,61.5,61.5,574.0,251295,241.9,23.3,77.9,92.5,3422,0,250554,210113,7997,19062,6388,488678,21,1787,811,0,0,0,2566,0,12.0,2,15,238,407.7,3.7,26,28.5,0,64.0,starved,4605,0,59.5,123.4
77,young,12990,51,5,5329,0,9,2,1,236,6314,216,954,462838,15125.0,225753,20.1,81.5,574.0,251892,243.4,23.4,78.0,93.7,3440,0,251158,210119,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,254,362.4,1.9,26,27.2,0,256.0,,4610,0,59.7,123.7
78,full-cycle,39194,51,7031,0,0,0,1,1,929,982,189,939,464283,15182.0,514163,54.4,54.4,574.0,257251,246.1,23.5,79.4,94.1,3441,0,256555,215423,7082,18465,11763,493522,20,9329,488,0,0,0,1872,0,42.0,1,2,237,399.5,1.9,26,33.1,0,64.0,starved,4672,0,60.8,126.1
79,young,18064,30,6,7650,0,12,1,0,276,7559,212,2448,475296,15594.1,214507,20.6,75.0,574.0,259304,248.6,23.6,80.0,95.5,3486,0,258667,215958,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,240,343.6,1.9,26,29.8,0,256.0,,4708,0,61.4,127.5
80,full-cycle,34162,50,3756,0,0,0,2,1,1122,1916,190,1132,476180,15626.1,563990,59.4,59.4,574.0,263231,251.2,23.8,81.2,96.2,3527,0,262712,219584,3806,21411,6348,516691,12,1870,1413,0,0,0,2586,0,42.0,5,16,219,367.9,9.2,26,29.2,0,64.0,starved,4823,0,62.5,129.5
81,young,15799,31,8,7630,0,10,1,0,291,6119,207,1633,484793,15946.7,192519,20.1,79.5,574.0,264542,253.2,23.8,81.5,97.6,3551,0,264030,219753,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,240,323.9,9.2,26,27.6,0,256.0,,4831,0,62.8,130.3
82,full-cycle,81784,86,15168,0,0,0,1,0,1208,5207,238,1230,486442,16009.4,772702,76.1,76.1,588.0,270345,258.2,24.2,84.0,98.9,3585,0,269458,224938,15254,35782,25590,486096,82,10257,8806,0,0,0,5031,0,0.0,1,15,252,391.2,1.7,26,29.6,0,76.1,starved,4934,0,64.2,133.0
83,young,14795,33,7,7931,0,9,1,0,290,5206,231,1221,499665,16375.7,161136,15.0,91.2,588.0,271889,264.4,24.2,84.7,104.2,3591,0,271014,225123,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,268,354.6,1.7,26,29.1,0,256.0,,4944,0,64.6,133.8
84,full-cycle,40191,56,11282,0,0,0,2,1,936,2631,205,947,502203,16433.0,537629,55.9,55.9,588.0,278107,269.1,24.4,86.5,105.9,3616,0,277314,231094,11338,18844,7600,465394,34,3633,348,0,0,0,2336,0,12.0,10,15,237,411.4,18.5,26,31.2,0,64.0,starved,5033,0,65.9,136.6
85,young,14097,99,6,7410,0,12,1,1,280,5370,209,823,510990,16775.5,187108,17.1,73.1,588.0,278712,270.9,24.5,86.7,107.4,3623,0,277910,231094,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,261,368.7,16.6,26,30.6,0,256.0,,5036,0,66.1,136.9
