utc,sha,label,scenario,gc,iter,wall_s,sim_s,peak_ws_mb,gc_counts,final_heap_mb,avg_ws_mb
2026-07-06T08:20:20,344ce8b,m5-parallel-fullmark,pin,custom-h32,2,1.633,1.5391741,6822.5,37/37/37,585.5,3586.8
2026-07-06T08:20:21,344ce8b,m5-parallel-fullmark,pin,custom-h32,3,1.661,1.5996871,6648.6,37/37/37,586.0,3781.9
2026-07-06T08:20:23,344ce8b,m5-parallel-fullmark,pinheavy,custom-h32,1,1.918,1.8280407,8548.2,22/22/22,1388.9,4543.9
2026-07-06T08:20:25,344ce8b,m5-parallel-fullmark,pinheavy,custom-h32,2,1.866,1.7884088,8497.5,22/22/22,1389.5,4277.5
2026-07-06T08:20:27,344ce8b,m5-parallel-fullmark,pinheavy,custom-h32,3,1.698,1.6256985,8544.2,22/22/22,1387.9,4227.5
2026-07-06T08:20:45,344ce8b,m5-parallel-fullmark,soh,custom-cap2200m,1,2.439,2.371144,2037.2,46/46/46,386.4,1847.8
2026-07-06T08:20:47,344ce8b,m5-parallel-fullmark,soh,custom-cap2200m,2,2.38,2.316752,2035.3,47/47/47,236.4,1772.4
2026-07-06T08:20:50,344ce8b,m5-parallel-fullmark,soh,custom-cap2200m,3,2.366,2.3137857,1999.5,46/46/46,386.4,1754.9
2026-07-06T08:20:53,344ce8b,m5-parallel-fullmark,lohmix,custom-cap2200m,1,2.992,2.9141083,2025.7,50/50/50,130.2,1823.6
2026-07-06T08:20:56,344ce8b,m5-parallel-fullmark,lohmix,custom-cap2200m,2,3.005,2.8848268,2026.3,47/47/47,255.3,1803.8
2026-07-06T08:20:59,344ce8b,m5-parallel-fullmark,lohmix,custom-cap2200m,3,3.029,2.9551834,2030.9,50/50/50,258.4,1836.5
2026-07-06T08:21:01,344ce8b,m5-parallel-fullmark,pin,custom-cap2200m,1,2.465,2.3621799,2036.8,47/47/47,130.2,1814.8
2026-07-06T08:21:04,344ce8b,m5-parallel-fullmark,pin,custom-cap2200m,2,2.458,2.3780956,2033.2,47/47/47,130.2,1808.5
2026-07-06T08:21:06,344ce8b,m5-parallel-fullmark,pin,custom-cap2200m,3,2.381,2.3163352,2051.7,46/46/46,258.3,1834.4
2026-07-06T08:21:08,344ce8b,m5-parallel-fullmark,pinheavy,custom-cap4400m,1,1.933,1.8810667,4102.1,25/25/25,517.5,3140.6
2026-07-06T08:21:10,344ce8b,m5-parallel-fullmark,pinheavy,custom-cap4400m,2,1.996,1.9209394,4092.6,25/25/25,517.6,3070.4
2026-07-06T08:21:12,344ce8b,m5-parallel-fullmark,pinheavy,custom-cap4400m,3,1.973,1.8912023,4100.6,25/25/25,774.5,3199.7
