gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
92,young,4344,17,3,705,0,24,1,1,53,2528,104,986,159621,6274.2,59329,3.8,23.1,244.0,159734,116.7,5.9,46.1,38.7,11,0,160346,137154,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,108,80.1,0.0,1,1.9,0,64.0,,2317,0,19.3,39.4
93,full-cycle,10255,38,867,0,0,0,1,1,51,1438,95,57,159924,6287.7,174639,15.0,15.0,244.0,161756,117.7,5.9,46.7,38.8,11,0,162396,139157,905,6357,1875,161026,15,330,32,0,0,0,1102,0,28.0,2,1,104,177.0,3.7,1,1.9,0,64.0,starved,2350,0,19.5,39.9
94,young,3892,27,4,1035,0,10,1,0,42,2363,104,358,163898,6453.8,68316,4.5,19.5,244.0,162884,118.8,6.0,47.2,39.1,11,0,163561,140066,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,128.0,1.9,1,1.9,0,64.0,,2368,0,19.6,40.2
95,young,5158,57,6,1194,0,16,1,0,49,2664,104,1133,164460,6477.4,59585,3.8,23.3,244.0,164965,119.9,6.0,47.7,39.4,11,0,165660,142041,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,71.9,1.9,1,1.9,0,64.0,,2384,0,19.9,40.7
96,full-cycle,8806,26,852,0,0,0,1,1,48,626,91,54,164805,6492.0,179409,15.4,15.4,244.0,167098,121.2,6.1,48.3,39.6,11,0,167823,144124,878,5892,1102,172017,12,352,54,0,0,0,924,0,28.0,2,1,104,176.5,3.7,1,1.9,0,64.0,starved,2421,0,20.1,41.2
97,young,4071,18,4,909,0,14,1,0,46,2627,103,414,168602,6663.6,61766,4.0,19.4,244.0,168557,122.3,6.1,48.7,40.1,11,0,169308,145134,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,128.7,1.9,1,1.9,0,64.0,,2437,0,20.3,41.6
98,young,4779,14,4,1014,0,15,1,1,51,2594,103,1055,169173,6686.2,66106,4.3,23.7,244.0,170701,123.3,6.2,49.2,40.2,11,0,171489,147273,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,70.9,1.9,1,1.9,0,64.0,,2456,0,20.6,42.1
99,full-cycle,9772,32,1173,0,0,0,1,0,56,434,93,62,169476,6699.7,176977,15.2,15.2,244.0,172642,124.6,6.3,49.9,40.4,11,0,173465,149180,1204,6285,1346,171520,14,811,20,0,0,0,930,0,32.0,1,0,104,175.1,1.9,1,1.9,0,64.0,starved,2488,0,20.8,42.6
100,young,3547,20,4,509,0,12,1,0,45,2491,103,442,173132,6870.5,58883,3.8,19.0,244.0,173929,125.5,6.3,50.3,40.7,11,0,174785,150128,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,104,128.4,0.0,1,1.9,0,64.0,,2509,0,20.9,42.9
101,young,3210,15,3,189,0,12,1,0,43,2031,103,902,173652,6893.3,68803,4.5,23.5,244.0,175894,126.5,6.4,50.7,40.8,11,0,176781,152063,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,104,72.3,0.0,1,1.9,0,64.0,,2526,0,21.2,43.4
102,full-cycle,9654,40,1205,0,0,0,1,0,49,161,82,55,173927,6906.2,176917,15.2,15.2,244.0,178325,127.7,6.4,51.3,41.0,11,0,179253,154454,1245,6801,502,175797,22,236,24,0,0,0,1090,0,30.0,4,6,96,169.5,7.5,1,1.9,0,64.0,starved,2566,0,21.5,44.1
103,young,4646,19,5,1279,0,17,1,1,43,2657,99,593,177804,7059.3,58155,3.7,19.0,244.0,180355,129.8,6.5,51.8,42.2,11,0,181292,154895,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,105,119.3,5.6,1,1.9,0,64.0,,2578,0,21.7,44.6
104,young,5054,22,14,1296,0,12,1,0,40,2595,100,1029,178367,7084.0,66962,4.3,23.3,244.0,182727,130.9,6.6,52.4,42.4,11,0,183694,157265,0,0,0,0,0,0,0,0,0,0,0,1,32.0,0,0,105,65.1,5.6,1,1.9,0,64.0,,2597,0,22.0,45.2
105,full-cycle,9294,23,842,0,0,0,1,1,52,190,96,58,178708,7097.8,177402,15.3,15.3,244.0,184072,132.0,6.6,52.8,42.8,11,0,185033,158510,864,6985,551,175179,16,252,30,0,0,0,888,0,22.0,1,0,109,184.7,1.9,1,1.9,0,64.0,starved,2631,0,22.2,45.5
106,young,3834,25,4,873,0,17,1,0,46,2466,109,357,182697,7278.5,61832,4.0,19.2,244.0,185367,132.7,6.7,53.1,43.0,11,0,186353,159594,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,109,135.7,0.0,1,1.9,0,64.0,,2649,0,22.3,45.8
107,young,4116,81,4,680,0,10,1,1,40,2357,102,911,183163,7299.0,64938,4.3,23.5,244.0,187660,134.0,6.7,53.7,43.3,11,0,188678,161693,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,109,77.9,0.0,1,1.9,0,64.0,,2667,0,22.6,46.4
108,full-cycle,10307,10,678,0,0,0,2,1,81,170,85,90,183479,7312.0,177734,15.3,15.3,244.0,189345,135.1,6.8,54.2,43.5,11,0,190389,163318,688,7454,825,176426,13,503,45,0,0,0,1318,0,24.0,2,0,107,181.4,3.7,1,1.9,0,64.0,starved,2693,0,22.8,46.8
109,young,3892,18,4,1064,0,12,1,0,46,2032,105,692,188003,7481.1,61121,3.9,19.2,244.0,191675,136.8,6.8,55.0,43.9,11,0,192743,165308,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,108,124.9,1.9,1,1.9,0,64.0,,2712,0,23.2,47.5
110,young,4368,12,3,510,0,15,1,1,55,2767,99,983,188364,7496.6,65185,4.2,23.5,244.0,193629,137.8,6.9,55.5,44.0,11,0,194735,167258,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,108,68.0,1.9,1,1.9,0,64.0,,2731,0,23.4,47.9
111,full-cycle,9838,20,974,0,0,0,2,0,45,333,101,51,188680,7510.5,178357,15.3,15.3,244.0,194894,138.6,6.9,55.9,44.1,11,0,196033,168500,993,7144,772,174057,16,340,28,0,0,0,914,0,18.0,4,1,107,182.7,7.4,1,1.9,0,64.0,starved,2771,0,23.5,48.2
112,young,4237,20,4,924,0,13,1,0,44,2634,108,568,192555,7684.3,59845,3.9,19.1,244.0,196406,139.7,7.0,56.4,44.5,11,0,197581,169564,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,132.8,7.4,1,1.9,0,64.0,,2786,0,23.7,48.6
113,young,5150,26,4,888,0,19,1,1,64,3211,102,888,193018,7705.1,85449,6.3,25.4,244.0,198264,140.7,7.0,56.9,44.7,11,0,199480,171387,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,72.5,7.4,1,1.9,0,64.0,,2805,0,24.0,49.2
114,full-cycle,10173,55,1092,0,0,0,1,0,189,781,95,196,193287,7716.6,175420,15.1,15.1,244.0,200441,141.9,7.1,57.5,44.9,11,0,201687,173538,1147,6725,1189,165606,10,177,21,0,0,0,1103,0,16.0,3,0,110,186.3,5.6,1,1.9,0,64.0,starved,2842,0,24.2,49.7
115,young,4454,30,4,1643,0,13,1,0,45,2324,109,352,197242,7895.8,74194,4.9,20.0,244.0,201692,142.9,7.2,57.9,45.2,11,0,202970,174458,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,137.1,3.7,1,1.9,0,64.0,,2857,0,24.4,50.0
116,young,4650,40,5,1158,0,17,1,0,43,2405,111,949,197832,7916.5,50357,3.4,23.3,244.0,203249,143.9,7.2,58.3,45.5,11,0,204572,175936,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,84.5,3.7,1,1.9,0,64.0,,2882,0,24.6,50.4
117,full-cycle,7102,17,793,0,0,0,1,0,46,653,89,52,198324,7937.9,174250,14.9,14.9,244.0,205046,144.9,7.2,58.8,45.8,11,0,206398,177680,810,4238,1232,166307,12,492,20,0,0,0,815,0,22.0,1,0,109,184.0,1.9,1,1.9,0,64.0,starved,2911,0,24.8,50.9
118,young,3860,30,5,968,0,15,1,1,48,2362,108,391,201708,8104.0,60253,3.9,18.8,244.0,206034,145.6,7.3,59.2,45.9,11,0,207412,178558,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,109,138.2,0.0,1,1.9,0,64.0,,2929,0,25.0,51.1
119,young,4342,18,5,612,0,19,1,0,56,2430,108,1176,202495,8131.0,58242,3.8,22.6,244.0,207622,147.0,7.3,59.7,46.4,11,0,209030,179996,0,0,0,0,0,0,0,0,0,0,0,1,24.0,0,0,109,84.7,0.0,1,1.9,0,64.0,,2948,0,25.1,51.5
120,full-cycle,10286,43,1289,0,0,0,1,0,64,79,74,71,202864,8148.1,173206,14.9,14.9,244.0,209678,148.2,7.4,60.3,46.7,11,0,211113,181986,1332,7457,356,172880,19,146,35,0,0,0,1132,0,28.0,1,2,104,178.4,1.9,1,1.9,0,64.0,starved,2981,0,25.4,52.0
121,young,4820,20,5,794,0,16,1,1,54,2844,99,1050,207132,8311.9,64789,4.3,19.2,244.0,212441,150.0,7.5,60.9,47.4,11,0,213902,183927,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,122.0,0.0,1,1.9,0,64.0,,2996,0,25.8,52.8
122,young,4383,26,4,976,0,15,1,1,51,2380,100,884,207474,8326.1,60675,3.8,23.0,244.0,213902,150.8,7.5,61.2,47.6,11,0,215395,185365,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,71.0,0.0,1,1.9,0,64.0,,3015,0,25.9,53.2
123,full-cycle,9241,15,792,0,0,0,1,0,54,275,99,60,207986,8347.2,177859,15.3,15.3,244.0,215039,151.8,7.6,61.6,47.9,11,0,216564,186405,807,6612,968,175967,14,587,29,0,0,0,848,0,28.0,1,1,105,178.9,1.9,1,1.9,0,64.0,starved,3046,0,26.1,53.4
124,young,4083,29,6,864,0,20,1,0,53,2653,106,440,212107,8518.6,56089,3.6,18.9,244.0,216932,152.9,7.6,62.0,48.3,11,0,218479,187747,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,126.4,0.0,1,1.9,0,64.0,,3063,0,26.3,53.9
125,young,4896,94,6,1272,0,11,1,1,50,2418,103,996,212466,8534.8,62373,3.9,22.8,244.0,218904,153.9,7.7,62.6,48.4,11,0,220483,189706,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,106,68.2,0.0,1,1.9,0,64.0,,3084,0,26.5,54.4
126,full-cycle,10185,13,408,0,0,0,1,1,53,739,93,58,212757,8546.9,184535,15.9,15.9,244.0,220958,155.2,7.8,63.1,48.6,11,0,222542,191692,422,7621,1086,173393,11,232,42,0,0,0,1040,0,20.0,3,0,108,182.5,5.6,1,1.9,0,64.0,starved,3116,0,26.8,54.9
127,young,5107,19,4,1260,0,16,1,0,48,2860,108,855,216835,8724.7,60987,3.9,19.8,244.0,222755,156.3,7.8,63.6,48.9,11,0,224373,193156,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,110,129.7,3.7,1,1.9,0,64.0,,3133,0,27.0,55.3
128,young,4713,18,3,1013,0,14,1,0,43,2722,105,865,217294,8743.2,64710,4.2,24.0,244.0,224845,157.2,7.9,64.1,49.0,11,0,226496,195263,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,110,72.1,3.7,1,1.9,0,64.0,,3152,0,27.2,55.8
129,full-cycle,9274,16,681,0,0,0,1,1,50,678,96,55,217607,8757.5,185083,15.9,15.9,244.0,226332,158.3,7.9,64.7,49.1,11,0,228028,196707,697,6350,1303,173377,18,524,25,0,0,0,916,0,24.0,1,4,104,181.1,1.9,1,1.9,0,64.0,starved,3187,0,27.4,56.2
130,young,4310,29,4,676,0,19,1,1,49,2600,106,888,221610,8932.8,61961,4.0,19.9,244.0,228107,160.0,8.0,65.1,50.1,11,0,229815,197273,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,108,128.7,0.0,1,1.9,0,64.0,,3201,0,27.6,56.7
131,young,4474,34,5,715,0,15,1,0,43,2670,105,956,222016,8950.8,59507,3.8,23.7,244.0,230225,161.0,8.0,65.6,50.3,11,0,231966,199343,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,108,73.9,0.0,1,1.9,0,64.0,,3219,0,27.9,57.2
132,full-cycle,7792,19,915,0,0,0,1,0,48,301,93,54,222321,8965.0,175128,15.1,15.1,244.0,231941,161.9,8.1,66.1,50.5,11,0,233716,201037,934,5096,768,172105,14,378,16,0,0,0,977,0,12.0,8,1,106,181.3,14.9,1,1.9,0,64.0,starved,3264,0,28.1,57.6
133,young,3742,22,5,1187,0,13,1,1,54,2087,106,335,226146,9132.6,65660,4.3,19.4,244.0,233236,162.8,8.1,66.5,50.8,11,0,235025,201907,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,115,132.5,14.9,1,1.9,0,64.0,,3270,0,28.3,58.0
134,young,4412,19,4,701,0,16,2,0,59,2730,109,846,226627,9152.1,63593,4.1,23.5,244.0,235075,164.0,8.2,67.1,51.1,11,0,236892,203685,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,115,76.0,14.9,1,1.9,0,64.0,,3288,0,28.5,58.4
135,full-cycle,8528,156,1189,0,0,0,1,0,48,385,81,54,226947,9166.1,175392,15.1,15.1,244.0,237224,165.3,8.2,67.9,51.2,11,0,239073,205824,1345,5076,1226,171434,14,748,20,0,0,0,874,0,14.0,1,0,113,192.9,1.9,1,1.9,0,64.0,starved,3318,0,28.8,59.0
136,young,3976,157,4,862,0,14,1,0,44,2435,104,429,231613,9349.1,62297,4.0,19.1,244.0,238470,166.3,8.3,68.3,51.5,11,0,240350,206737,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,113,143.7,0.0,1,1.9,0,64.0,,3336,0,28.9,59.3
137,young,4490,24,23,844,0,10,1,0,42,2556,102,967,231965,9365.0,57903,3.7,22.8,244.0,240177,167.5,8.3,68.9,51.7,11,0,242094,208399,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,113,89.0,0.0,1,1.9,0,64.0,,3357,0,29.1,59.7
138,full-cycle,9664,93,885,0,0,0,1,0,54,657,100,61,232434,9383.3,174940,15.1,15.1,244.0,241857,168.8,8.4,69.4,52.0,11,0,243798,210028,977,6369,1189,167995,18,423,24,0,0,0,1118,0,18.0,2,0,110,187.7,3.7,1,1.9,0,64.0,starved,3392,0,29.3,60.1
139,young,4051,18,5,781,0,14,1,0,48,2752,108,418,236498,9559.5,67451,4.4,19.5,244.0,243163,169.7,8.4,69.8,52.2,11,0,245134,210999,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,111,138.1,1.9,1,1.9,0,64.0,,3409,0,29.5,60.4
140,young,4659,36,5,833,0,16,1,0,56,2671,105,1000,236980,9579.1,60844,3.9,23.4,244.0,245091,170.7,8.5,70.3,52.5,11,0,247091,212877,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,111,79.5,1.9,1,1.9,0,64.0,,3425,0,29.7,60.9
141,full-cycle,9893,55,1068,0,0,0,1,0,46,1016,96,52,237336,9592.8,183104,15.7,15.7,244.0,247307,172.2,8.5,71.0,52.8,11,0,249340,215015,1122,5614,2009,170910,17,869,50,0,0,0,1120,0,16.0,6,1,106,179.1,11.0,1,1.9,0,64.0,starved,3466,0,30.0,61.4
142,young,4364,18,4,790,0,15,1,0,47,3009,105,441,241172,9760.7,63363,4.2,19.8,244.0,248574,173.2,8.6,71.4,53.1,11,0,250629,215833,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,132.0,9.1,1,1.9,0,64.0,,3476,0,30.1,61.8
143,young,3694,21,6,473,0,14,1,0,53,2313,106,779,241658,9780.2,64636,4.2,24.0,244.0,250218,174.3,8.6,71.9,53.4,11,0,252303,217390,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,76.4,9.1,1,1.9,0,64.0,,3495,0,30.3,62.2
144,full-cycle,9733,18,1072,0,0,0,1,1,56,91,89,62,242101,9798.6,173612,15.0,15.0,244.0,252333,175.8,8.7,72.6,53.8,11,0,254458,219438,1090,7129,568,173113,15,362,34,0,0,0,939,0,16.0,1,1,111,191.2,1.9,1,1.9,0,64.0,starved,3529,0,30.6,62.7
145,young,4587,17,4,772,0,19,1,0,52,2514,109,1181,246218,9974.1,60256,3.9,18.9,244.0,254878,177.2,8.8,73.1,54.2,11,0,257027,221634,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,139.2,0.0,1,1.9,0,64.0,,3548,0,30.9,63.3
146,young,3649,16,3,497,0,15,1,0,48,2184,102,860,246711,9996.0,61831,3.9,22.8,244.0,256385,178.0,8.8,73.5,54.4,11,0,258569,223121,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,112,84.1,0.0,1,1.9,0,64.0,,3568,0,31.1,63.7
147,full-cycle,9135,67,1142,0,0,0,1,1,82,602,92,88,247044,10010.1,177272,15.3,15.3,244.0,257775,178.9,8.8,73.9,54.5,11,0,259989,224469,1208,5434,1506,171776,21,763,26,0,0,0,972,0,22.0,1,1,108,185.1,1.9,1,1.9,0,64.0,starved,3601,0,31.3,64.1
148,young,4981,20,4,1242,0,15,2,0,46,2592,107,1014,251422,10189.8,61358,4.0,19.2,244.0,260261,181.0,8.9,74.6,55.5,11,0,262516,225797,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,110,128.8,1.9,1,1.9,0,64.0,,3623,0,31.6,64.7
149,young,4788,20,4,900,0,22,2,1,58,2819,102,915,251700,10202.0,66251,4.3,23.5,244.0,261886,181.9,9.0,75.0,55.8,11,0,264165,227341,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,110,76.1,1.9,1,1.9,0,64.0,,3637,0,31.8,65.1
150,full-cycle,7658,32,838,0,0,0,1,0,41,81,84,46,252123,10219.1,176942,15.3,15.3,244.0,263366,182.9,9.0,75.5,56.1,11,0,265661,228715,870,5376,549,176297,36,356,26,0,0,0,832,0,8.0,8,1,108,185.6,14.6,1,1.9,0,64.0,starved,3678,0,31.9,65.5
151,young,4536,29,4,766,0,16,1,0,51,3003,108,626,255953,10394.1,63682,4.1,19.4,244.0,264752,184.0,9.1,75.9,56.4,11,0,267074,229732,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,117,135.2,14.6,1,1.9,0,64.0,,3685,0,32.1,65.8
152,young,4523,22,4,542,0,14,1,0,45,2812,113,1047,256362,10409.9,65066,4.2,23.5,244.0,267059,185.3,9.2,76.4,56.7,11,0,269412,231955,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,117,76.0,14.6,1,1.9,0,64.0,,3702,0,32.4,66.4
153,full-cycle,9595,25,872,0,0,0,1,1,54,964,98,60,256673,10421.9,179229,15.5,15.5,244.0,268941,186.4,9.2,77.0,56.9,11,0,271355,233796,897,6294,1343,168666,15,260,41,0,0,0,1053,0,12.0,1,9,105,193.0,1.9,1,1.9,0,64.0,starved,3749,0,32.6,66.8
154,young,4965,44,4,851,0,19,1,1,52,3314,109,648,260986,10589.0,69060,4.5,20.0,244.0,270593,188.8,9.3,77.5,58.6,11,0,272999,233962,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,114,145.2,0.0,1,1.9,0,64.0,,3755,0,32.7,67.2
155,young,5028,25,6,375,0,14,1,0,50,3387,107,1143,261790,10621.2,86436,6.2,26.1,244.0,272622,190.1,9.3,78.0,59.1,11,0,275058,235630,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,114,83.8,0.0,1,1.9,0,64.0,,3774,0,33.0,67.8
