gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
0,young,8892,60,13,6445,0,256,1,0,1146,4,0,813,0,0.0,173160,17.3,17.3,108.0,479,0.8,0.1,0.7,0.0,72,0,12,479,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,38,11.6,16.1,13,22.1,0,64.0,,77,0,0.2,0.5
1,young,5429,164,8,2430,0,12,1,0,102,1713,38,955,4132,16.9,32055,5.3,22.5,150.0,986,5.8,0.1,1.3,4.1,129,0,116,832,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,60,49.4,14.7,13,18.7,0,64.0,,109,0,0.3,0.5
2,young,5735,304,7,2175,0,11,1,1,76,1580,60,1465,5667,67.1,32899,2.5,25.0,160.0,1530,7.6,0.1,1.6,5.6,129,0,526,978,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67,59.7,12.4,13,18.7,0,64.0,,140,0,0.3,0.6
3,full-cycle,14911,40,3177,0,0,0,1,1,138,1251,67,161,7833,128.9,153830,16.7,16.7,176.0,2156,9.9,0.2,2.0,7.3,129,0,1099,1131,3217,6710,3800,126089,55,2242,84,0,0,0,1106,0,0.0,5,11,59,108.4,9.0,13,21.7,0,64.0,starved,226,0,0.3,0.6
4,young,5250,47,8,2885,0,12,1,0,50,1675,69,514,13459,204.7,34093,4.7,21.3,176.0,3601,14.2,0.2,2.4,10.9,174,0,2549,1779,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75,97.5,9.0,13,19.1,0,64.0,,236,0,0.4,0.8
5,young,6529,26,7,3542,0,10,1,0,50,1857,73,991,15598,262.1,35665,2.7,24.1,176.0,4800,16.3,0.3,2.7,12.4,176,0,3797,2585,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75,80.9,9.0,13,19.0,0,64.0,,268,0,0.4,0.9
6,young,5542,48,8,2239,0,12,1,0,49,1755,74,1321,17288,318.7,37819,2.8,26.8,176.0,5470,17.7,0.3,3.0,13.4,176,0,4522,2953,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75,71.0,9.0,13,19.0,0,64.0,,303,0,0.5,0.9
7,young,6187,36,7,2969,0,13,1,0,53,1792,75,1197,18745,377.9,33100,2.5,29.3,176.0,6002,19.0,0.3,3.2,14.3,176,0,5099,3172,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75,63.1,9.0,13,19.0,0,64.0,,336,0,0.5,1.0
8,young,4828,102,8,2227,0,10,1,0,44,1325,75,1056,20464,438.4,26795,2.0,31.3,192.0,6575,20.3,0.3,3.5,15.3,176,0,5661,3348,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,83,59.3,21.5,13,19.0,0,64.0,,370,0,0.5,1.1
9,young,4323,30,7,1620,0,13,1,0,52,1431,83,1077,21778,497.1,29594,2.2,33.5,198.0,7154,21.6,0.3,3.7,16.1,176,0,6172,3577,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,86,61.1,19.7,13,19.0,0,64.0,,400,0,0.5,1.1
10,young,5913,53,7,2688,0,22,1,0,62,1896,86,1116,23622,556.7,36379,2.7,36.2,198.0,7737,22.9,0.4,4.0,17.0,176,0,6720,3883,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,86,60.5,13.7,13,19.0,0,64.0,,435,0,0.6,1.2
11,young,5057,36,6,2447,0,11,1,0,47,1601,86,850,25275,616.7,34185,2.5,38.7,200.0,8319,24.5,0.4,4.3,18.1,176,0,7264,4098,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,87,59.6,9.1,13,19.0,0,64.0,,466,0,0.6,1.2
12,young,5562,30,7,2691,0,10,1,1,46,1758,87,941,27012,674.8,35410,2.6,41.3,218.0,8913,26.1,0.4,4.6,19.2,176,0,7800,4285,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,96,59.8,19.7,13,19.0,0,64.0,,499,0,0.6,1.3
13,young,6167,32,8,3484,0,8,1,0,44,1418,96,1134,28642,733.4,37584,2.8,44.1,222.0,9512,27.8,0.4,5.2,20.2,176,0,8343,4506,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,97,60.4,14.6,13,19.0,0,64.0,,533,0,0.6,1.3
14,young,5201,111,9,2291,0,14,1,0,50,1492,97,1140,30642,792.3,32353,2.3,46.4,230.0,10112,29.3,0.5,5.5,21.1,176,0,8898,4761,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,102,59.4,17.7,13,19.0,0,64.0,,564,0,0.7,1.4
15,young,4831,23,8,1776,0,10,1,1,52,1614,102,1310,32668,849.5,29770,2.3,48.7,234.0,10712,31.0,0.6,5.9,22.2,176,0,9444,5059,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,104,60.9,14.1,13,19.0,0,64.0,,597,0,0.7,1.4
16,young,5397,46,6,2490,1,13,1,1,52,1479,104,1211,34227,908.8,29815,2.1,50.8,238.0,11314,32.1,0.6,6.1,22.9,176,0,10007,5373,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,106,59.5,11.7,13,19.0,0,64.0,,631,0,0.7,1.5
17,young,5218,31,10,2179,0,12,1,0,49,1462,106,1393,35776,967.0,25395,2.0,52.8,246.0,11921,33.1,0.6,6.4,23.6,176,0,10558,5753,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,110,61.5,12.2,13,19.0,0,64.0,,663,0,0.7,1.6
18,full-cycle,16190,188,2296,0,0,0,1,0,60,1462,92,89,38589,1031.9,162985,17.6,17.6,262.0,12643,35.0,0.7,6.9,24.8,195,0,11218,6173,2484,7244,3758,134211,94,2038,67,0,0,0,2612,0,16.0,6,13,91,174.2,11.2,13,20.5,0,64.0,starved,749,0,0.8,1.6
19,young,4396,32,7,2063,0,8,1,1,46,1390,98,792,46914,1151.9,31466,4.7,22.2,262.0,13806,38.6,0.7,7.2,27.7,223,0,12376,6227,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,165.7,9.4,13,18.8,0,64.0,,763,0,0.8,1.7
20,young,4094,23,8,1438,0,11,1,0,47,1708,87,809,48917,1241.5,31995,2.5,24.7,262.0,15092,40.0,0.7,7.5,28.5,225,0,13710,7065,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,150.3,9.4,13,18.7,0,64.0,,791,0,0.9,1.9
21,young,5468,29,6,2593,0,9,1,0,45,1774,91,920,50513,1294.4,36810,2.7,27.4,262.0,15877,41.8,0.8,7.9,29.8,225,0,14557,7568,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,140.8,9.4,13,18.7,0,64.0,,826,0,0.9,1.9
22,young,4750,103,7,2203,0,11,1,0,46,1216,93,1081,52082,1353.5,29258,2.1,29.5,262.0,16440,43.0,0.8,8.1,30.7,225,0,15161,7902,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,133.7,9.4,13,18.7,0,64.0,,860,0,0.9,2.0
23,young,3819,46,7,1195,0,12,1,1,54,1562,98,873,53368,1415.6,28783,2.2,31.7,262.0,16989,44.0,0.8,8.3,31.3,225,0,15759,8245,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,127.6,9.4,13,18.7,0,64.0,,893,0,1.0,2.0
24,young,4885,300,8,1592,0,12,1,0,59,1953,99,867,57160,1469.6,39183,2.9,34.6,262.0,17520,45.2,0.8,8.5,32.2,225,0,16328,8443,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,121.2,9.4,13,18.7,0,64.0,,924,0,1.0,2.1
25,young,5014,58,7,2402,0,13,1,1,50,1544,99,864,60237,1524.8,36412,2.6,37.2,262.0,18036,46.4,0.9,8.7,33.1,225,0,16916,8668,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,113.9,9.4,13,18.7,0,64.0,,959,0,1.0,2.2
26,young,4517,27,10,1640,0,10,1,1,50,1750,102,974,61953,1586.5,35301,2.6,39.9,262.0,18562,47.8,0.9,8.9,34.1,225,0,17496,8888,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,109,107.1,9.4,13,18.7,0,64.0,,990,0,1.0,2.2
27,full-cycle,13066,21,1562,0,0,0,1,0,61,1241,84,67,63873,1656.1,159858,17.3,17.3,262.0,19251,49.2,0.9,9.2,35.0,249,0,18261,9264,1582,7002,3027,131949,26,1606,81,0,0,0,1380,0,12.0,9,10,91,171.0,16.5,15,24.2,0,64.0,starved,1071,0,1.1,2.3
28,young,4472,46,9,2034,0,10,1,1,51,1357,87,872,67715,1786.1,25319,4.7,22.0,262.0,20552,51.2,1.2,9.5,36.2,285,0,19581,9423,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,108,157.9,14.6,15,22.1,0,64.0,,1082,0,1.1,2.4
29,young,5670,48,6,3206,0,16,1,1,67,1408,94,842,69608,1843.3,29100,2.2,24.2,262.0,21253,52.6,1.2,9.9,37.2,285,0,20324,9661,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,109,148.6,14.6,15,22.1,0,64.0,,1114,0,1.1,2.5
30,young,4749,31,7,1860,0,17,1,1,54,1847,92,845,71211,1910.2,37576,2.8,27.0,262.0,21776,53.8,1.2,10.0,38.0,285,0,20882,9961,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,109,141.3,14.6,15,22.1,0,64.0,,1145,0,1.2,2.5
31,young,3938,32,6,980,0,15,1,1,66,1793,96,983,72524,1959.5,38562,2.8,29.8,262.0,22307,54.8,1.2,10.2,38.6,285,0,21458,10294,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,109,134.4,14.6,15,22.1,0,64.0,,1177,0,1.2,2.6
32,young,4833,115,7,1846,0,14,1,0,70,1588,98,1106,74072,2022.1,34676,2.5,32.3,262.0,22844,56.2,1.3,10.4,39.7,285,0,22035,10470,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,109,127.6,14.6,15,22.1,0,64.0,,1211,0,1.2,2.6
33,young,4725,44,7,1807,0,12,1,0,53,1747,96,983,75933,2080.5,31274,2.3,34.7,262.0,23477,57.4,1.3,10.6,40.6,285,0,22722,10803,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,109,119.1,14.6,15,22.1,0,64.0,,1246,0,1.2,2.7
34,young,5734,33,7,2232,0,13,1,1,58,2165,97,1130,77985,2140.2,35701,2.6,37.3,262.0,24221,58.9,1.3,10.8,41.7,285,0,23518,11204,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,109,109.6,14.6,15,22.1,0,64.0,,1276,0,1.3,2.7
35,full-cycle,13445,93,1730,0,0,0,1,0,56,951,80,63,79597,2206.5,153524,16.9,16.9,262.0,25063,60.3,1.3,11.1,42.7,302,0,24425,11726,1824,6388,3373,136750,29,2254,68,0,0,0,1798,0,16.0,10,12,84,163.2,18.5,17,28.6,0,64.0,starved,1351,0,1.3,2.8
36,young,3626,22,7,1203,0,12,1,0,50,1547,88,702,82620,2308.4,32954,5.0,21.9,262.0,26325,62.4,1.4,11.4,44.1,338,0,25713,11979,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,106,150.7,18.5,17,26.5,0,64.0,,1365,0,1.4,2.9
37,young,4748,26,10,1126,0,24,2,0,81,1878,95,1518,85628,2382.1,30184,3.0,25.0,262.0,27712,64.0,1.5,11.9,45.0,356,0,27165,13169,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,106,133.7,18.5,17,25.4,0,64.0,,1411,0,1.4,3.1
38,young,5583,71,8,2818,0,12,1,0,54,1384,94,1106,87503,2442.6,25944,2.0,26.9,262.0,28300,64.9,1.5,12.1,45.5,356,0,27814,13628,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,106,127.8,18.5,17,25.4,0,64.0,,1448,0,1.4,3.1
39,young,5456,39,8,2592,0,10,1,1,54,1764,97,868,89314,2494.1,34239,2.5,29.4,262.0,28810,65.9,1.5,12.3,46.2,356,0,28392,13944,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0,0,106,120.7,18.5,17,25.4,0,64.0,,1489,0,1.5,3.2
40,young,4515,64,8,1687,0,15,1,0,57,1515,93,1046,93119,2563.6,31641,2.3,31.8,262.0,29306,66.8,1.6,12.5,46.6,356,0,28956,14306,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,106,113.8,18.5,17,25.4,0,64.0,,1527,0,1.5,3.2
41,young,5998,45,9,3063,0,12,1,0,58,1654,96,1061,94401,2615.7,31131,2.3,34.0,262.0,29835,67.8,1.6,12.7,47.3,356,0,29533,14621,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,106,106.8,18.5,17,25.4,0,64.0,,1559,0,1.5,3.3
42,full-cycle,16106,48,2735,0,0,0,1,0,65,1442,94,72,96284,2680.6,163483,18.7,18.7,262.0,30490,69.3,1.7,13.0,48.3,386,0,30261,14929,2783,7955,4011,133558,37,2382,68,0,0,0,1290,0,2.0,11,12,88,167.9,20.1,19,30.5,0,64.0,starved,1655,0,1.5,3.3
43,young,3480,44,9,1399,0,10,1,0,50,1547,90,371,100182,2805.8,30543,5.2,23.8,262.0,31342,70.8,1.7,13.2,49.4,416,0,31124,15203,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,163.0,14.5,19,28.7,0,64.0,,1658,0,1.6,3.4
44,young,5692,33,8,2793,0,11,1,1,47,1800,100,921,101588,2865.3,39007,2.9,26.7,262.0,32406,72.1,1.7,13.5,50.1,416,0,32232,15928,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,147.5,14.5,19,28.7,0,64.0,,1689,0,1.6,3.5
45,young,5089,32,8,1972,0,15,1,0,57,2074,103,871,103024,2927.1,38941,3.0,29.7,262.0,32961,73.4,1.8,13.8,51.0,418,0,32846,16196,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,138.5,14.5,19,28.6,0,64.0,,1724,0,1.7,3.6
46,young,5066,34,8,2211,0,16,1,0,62,1780,102,890,104408,2986.7,39032,2.9,32.5,262.0,33709,74.8,1.8,14.1,51.8,418,0,33645,16693,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,128.3,14.5,19,28.6,0,64.0,,1754,0,1.7,3.6
47,young,4890,48,9,2038,0,11,1,0,54,1737,100,920,105864,3042.9,37213,2.7,35.3,262.0,34545,76.2,1.8,14.4,52.7,418,0,34537,17267,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,118.0,14.5,19,28.6,0,64.0,,1786,0,1.7,3.7
48,full-cycle,24643,47,2166,0,0,0,1,1,55,1756,98,62,107305,3103.1,167004,17.9,17.9,262.0,35289,77.5,1.8,14.7,53.5,432,0,35390,17787,2214,16077,4483,133100,28,2543,86,0,0,0,1764,0,10.0,3,14,90,172.0,5.6,19,32.8,0,64.0,starved,1874,0,1.7,3.8
49,young,4132,39,7,2334,0,13,1,0,53,1393,97,244,111064,3223.5,27977,4.8,22.7,262.0,36203,79.2,1.9,14.9,54.7,475,0,36298,18000,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,167.9,5.6,19,30.2,0,64.0,,1882,0,1.8,3.9
50,young,5768,30,7,2969,0,12,1,1,57,1795,95,830,113428,3290.0,31781,2.5,25.2,262.0,37317,80.7,1.9,15.2,55.6,477,0,37457,18762,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,152.7,5.6,19,30.1,0,64.0,,1915,0,1.8,4.0
51,young,5425,184,13,2234,0,12,1,0,55,2142,97,694,115008,3352.8,35887,2.6,27.8,262.0,38005,81.8,1.9,15.5,56.3,477,0,38201,19252,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,142.9,5.6,19,30.1,0,64.0,,1948,0,1.9,4.0
52,young,5620,322,9,2918,0,10,1,0,47,1378,97,844,116414,3410.8,30662,2.2,30.0,262.0,38657,83.1,1.9,15.9,57.0,477,0,38902,19707,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,132.7,5.6,19,30.1,0,64.0,,1980,0,1.9,4.1
53,young,6321,40,8,2655,0,19,2,0,69,1935,96,1495,117975,3460.8,28621,2.1,32.1,262.0,39669,84.2,2.0,16.1,57.6,477,0,39971,20571,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,120.5,5.6,19,30.1,0,64.0,,2014,0,1.9,4.2
54,young,4879,34,7,2158,0,10,1,0,51,1701,99,853,122181,3525.0,31128,2.3,34.4,262.0,40190,87.1,2.0,16.4,60.0,477,0,40550,20911,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,114.1,5.6,19,30.1,0,64.0,,2046,0,2.0,4.2
55,full-cycle,12850,63,1686,0,0,0,1,1,52,923,90,59,124070,3587.6,153810,17.0,17.0,262.0,40798,88.5,2.0,16.6,61.0,505,0,41219,21297,1748,7090,2795,138911,83,1653,70,0,0,0,1165,0,8.0,7,8,93,172.9,13.0,19,31.9,0,64.0,starved,2120,0,2.0,4.3
56,young,4978,68,9,2311,0,13,1,0,52,1956,90,530,128101,3718.5,37325,5.6,22.5,262.0,42288,91.2,2.1,16.9,63.0,535,0,42718,21598,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,158.9,11.1,19,30.1,0,64.0,,2135,0,2.1,4.4
57,young,6200,63,8,2928,0,14,1,1,53,1956,92,1091,129802,3781.0,36547,2.7,25.3,262.0,43721,92.9,2.1,17.4,64.0,537,0,44192,22516,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,142.0,11.1,19,30.0,0,64.0,,2168,0,2.1,4.6
58,young,3868,33,7,1367,0,14,1,1,59,1175,94,1134,132532,3832.0,23522,1.7,26.9,262.0,44235,95.9,2.1,18.3,65.9,537,0,44778,22770,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,134.4,11.1,19,30.0,0,64.0,,2206,0,2.1,4.6
59,young,3845,63,8,1184,0,20,1,1,69,1132,98,1285,135840,3890.5,24956,1.9,28.9,262.0,44755,97.0,2.1,18.6,66.7,537,0,45342,23042,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,129.4,11.1,19,30.0,0,64.0,,2237,0,2.2,4.7
60,young,5259,37,9,1920,0,10,1,0,51,1643,101,1510,137448,3957.6,36696,2.8,31.6,262.0,45275,98.0,2.1,18.7,67.3,539,0,45911,23417,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,122.4,11.1,19,29.9,0,64.0,,2268,0,2.2,4.7
61,young,4703,30,7,1917,0,11,1,0,56,1793,102,788,138975,4022.4,33393,2.7,34.4,262.0,45797,99.0,2.2,18.9,67.9,545,0,46498,23769,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,107,115.3,11.1,19,29.6,0,64.0,,2306,0,2.2,4.8
62,full-cycle,15473,35,2475,0,0,0,1,1,67,1511,88,75,140779,4080.6,158660,18.7,18.7,262.0,46365,100.2,2.2,19.2,68.7,583,0,47180,24107,2510,7044,4360,127141,43,2583,140,0,0,0,1468,0,6.0,6,11,92,174.4,11.1,19,30.8,0,64.0,starved,2399,0,2.2,4.8
63,young,5570,306,9,3026,0,14,1,0,56,1528,95,533,145243,4211.1,31345,5.0,23.7,262.0,47494,102.1,2.2,19.5,70.0,621,0,48331,24389,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0,0,108,163.2,9.1,19,28.6,0,64.0,,2420,0,2.3,4.9
64,young,4569,30,7,1793,0,13,1,0,59,1738,93,866,147108,4286.7,29066,2.1,25.8,262.0,48994,103.9,2.3,20.0,70.9,621,0,49874,25216,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,145.5,9.1,19,28.6,0,64.0,,2450,0,2.3,5.1
65,young,4850,42,8,2057,0,12,2,0,58,1556,95,1048,148336,4337.2,27385,2.0,27.8,262.0,49523,105.0,2.6,20.2,71.5,621,0,50474,25588,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,139.1,9.1,19,28.6,0,64.0,,2485,0,2.4,5.1
66,young,4916,35,8,2454,0,11,2,0,50,1506,99,763,149756,4395.9,27121,2.1,29.9,262.0,50056,105.8,2.6,20.4,71.9,623,0,51041,25975,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,132.5,9.1,19,28.5,0,64.0,,2517,0,2.4,5.2
67,young,5235,36,18,2672,0,12,1,0,55,1341,96,1003,151391,4462.2,28791,2.1,32.0,262.0,50580,107.1,2.6,20.6,72.9,623,0,51623,26215,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,125.1,9.1,19,28.5,0,64.0,,2552,0,2.4,5.2
68,young,5036,88,8,2623,0,12,1,0,52,1314,94,850,152853,4517.1,27153,2.0,34.0,262.0,51212,108.0,2.6,20.8,73.4,623,0,52286,26663,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,108,117.7,9.1,19,28.5,0,64.0,,2580,0,2.4,5.3
69,full-cycle,12351,97,1588,0,0,0,1,0,60,1458,88,67,154757,4591.3,161277,18.0,18.0,262.0,51842,108.8,2.7,21.1,73.8,653,0,53004,27216,1684,6098,2720,131540,23,1117,47,0,0,0,1793,0,14.0,6,12,87,164.4,11.1,19,31.2,0,64.0,starved,2663,0,2.5,5.3
70,young,4088,50,8,1550,0,15,1,0,56,2051,88,282,157847,4718.2,38558,5.8,23.8,262.0,52717,110.4,2.7,21.3,74.9,685,0,53866,27347,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,104,159.1,9.1,19,29.3,0,64.0,,2672,0,2.5,5.4
71,young,5799,41,6,2551,0,14,1,0,52,1941,91,1136,161472,4773.6,38644,2.8,26.7,262.0,53850,111.7,2.7,21.6,75.6,685,0,55040,28215,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,104,143.2,9.1,19,29.3,0,64.0,,2705,0,2.5,5.5
72,young,5064,34,9,2308,0,10,1,0,48,1623,88,967,162744,4828.3,38950,2.9,29.5,262.0,54630,112.8,2.7,21.8,76.4,685,0,55878,28788,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,104,133.3,9.1,19,29.3,0,64.0,,2737,0,2.6,5.6
73,young,5576,50,7,2832,0,11,1,0,56,1722,99,824,164240,4894.8,33400,2.4,31.9,262.0,55208,113.7,2.8,22.0,76.8,685,0,56494,29220,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,104,125.3,9.1,19,29.3,0,64.0,,2766,0,2.6,5.7
74,young,4987,72,9,1908,0,14,1,0,62,1803,96,1034,165659,4949.7,30124,2.2,34.2,262.0,56082,114.8,2.8,22.3,77.5,685,0,57418,29953,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,104,114.3,9.1,19,29.3,0,64.0,,2798,0,2.6,5.7
75,young,4569,122,9,1776,0,14,1,0,51,1495,94,996,166986,5006.7,33199,2.5,36.7,262.0,56683,115.7,2.8,22.5,78.1,687,0,58067,30375,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,104,105.7,9.1,19,29.2,0,64.0,,2831,0,2.7,5.8
76,full-cycle,15127,49,2268,0,0,0,1,1,61,1913,87,69,168477,5069.1,158192,17.3,17.3,262.0,57334,117.0,2.8,22.8,78.8,714,0,58798,30779,2317,7768,3638,119498,67,1468,112,0,0,0,1323,0,4.0,8,10,91,170.9,14.9,20,34.0,0,64.0,starved,2915,0,2.7,5.9
77,young,3270,24,8,1791,0,20,1,0,58,967,93,332,172421,5200.3,30528,4.8,22.1,262.0,58325,119.2,2.9,23.1,80.6,740,0,59798,30840,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0,0,108,164.2,13.0,20,32.4,0,64.0,,2923,0,2.7,5.9
78,young,6688,156,8,3782,0,9,1,0,45,1515,96,1053,174514,5275.9,27509,2.3,24.4,262.0,60096,120.5,3.0,23.5,81.1,746,0,61628,32408,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,108,142.6,13.0,20,32.1,0,64.0,,2954,0,2.8,6.1
79,young,4102,40,9,1561,0,9,1,0,49,1516,96,852,176615,5322.7,30858,2.3,26.7,262.0,60770,121.9,3.0,24.0,81.7,746,0,62350,32928,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,108,133.6,13.0,20,32.1,0,64.0,,2987,0,2.8,6.2
80,young,5947,283,9,2697,0,12,1,0,53,1773,100,1026,178106,5382.3,34744,2.5,29.2,262.0,61373,122.7,3.0,24.2,82.2,746,0,63005,33379,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,108,125.3,13.0,20,32.1,0,64.0,,3019,0,2.9,6.2
81,young,4587,183,9,1870,0,14,1,0,52,1510,101,878,181085,5439.9,28181,2.1,31.3,262.0,61903,124.4,3.1,24.5,83.5,746,0,63593,33697,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,108,118.4,13.0,20,32.1,0,64.0,,3054,0,2.9,6.3
82,full-cycle,15425,28,1963,0,0,0,1,1,56,1578,91,62,184032,5499.0,171634,18.3,18.3,262.0,62550,125.9,3.1,24.8,84.4,778,0,64332,34088,1991,8637,3164,134541,18,1455,44,0,0,0,1568,0,6.0,3,10,95,174.0,5.6,20,33.7,0,64.0,starved,3138,0,2.9,6.3
83,young,4049,42,8,1672,0,10,1,0,51,1432,96,754,188183,5649.9,36550,5.6,23.9,262.0,63657,127.6,3.1,25.0,85.6,806,0,65439,34403,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,107,165.3,3.7,20,32.0,0,64.0,,3148,0,3.0,6.5
84,young,5808,111,8,2847,0,17,1,0,65,1694,95,968,189520,5703.4,33137,2.4,26.3,262.0,64515,128.6,3.2,25.3,86.2,806,0,66351,34911,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,107,153.9,3.7,20,32.0,0,64.0,,3180,0,3.0,6.5
85,young,3780,33,7,1364,0,17,1,0,66,1383,97,807,191259,5757.9,24594,1.8,28.0,262.0,65067,129.9,3.2,25.5,87.1,806,0,66957,35333,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,107,146.1,3.7,20,32.0,0,64.0,,3212,0,3.0,6.6
86,young,4492,36,8,1945,0,24,1,0,58,1344,98,1000,192636,5812.1,23452,1.9,29.9,262.0,65719,131.0,3.2,25.7,87.8,808,0,67651,35770,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,107,137.6,3.7,20,31.9,0,64.0,,3244,0,3.0,6.6
87,young,4872,136,10,2374,0,13,1,0,54,1390,95,816,194043,5873.4,31593,2.3,32.2,262.0,66247,132.1,3.2,25.9,88.5,808,0,68235,36056,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,107,130.6,3.7,20,31.9,0,64.0,,3278,0,3.1,6.7
88,young,4006,92,8,1596,0,13,1,0,51,1191,96,980,196677,5938.6,24548,1.8,34.0,262.0,67221,133.3,3.3,26.2,89.1,808,0,69254,36832,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,107,119.7,3.7,20,31.9,0,64.0,,3311,0,3.1,6.8
