gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
0,young,536,12,2,351,0,6,0,0,30,4,0,111,0,0.0,1780,0.2,0.2,66.0,513,0.3,0.0,0.2,0.0,0,0,4,513,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,32,61.8,1.9,0,0.0,0,64.0,,2,512,63.6,0.1
1,young,423,8,1,191,0,4,0,0,7,112,32,94,11902,61.8,1511,0.1,0.3,66.0,1024,4.3,0.0,0.3,3.9,0,0,496,896,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33,63.9,1.6,0,0.0,0,128.0,,3,1021,126.8,0.1
2,young,828,7,1,255,0,3,1,0,37,423,33,92,14023,127.3,4341,0.3,0.6,130.0,2051,5.3,0.0,0.6,4.6,0,0,1010,1846,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,62,121.6,1.5,0,0.0,0,192.0,,4,2047,254.2,0.2
3,young,645,7,1,262,0,4,0,0,14,151,62,196,26389,252.9,1616,0.2,0.8,196.0,3593,9.7,0.1,0.8,8.6,1,0,1989,3148,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,97,191.9,1.1,1,1.9,0,320.0,,5,3588,445.8,0.3
4,full-cycle,1721,6,630,0,0,0,1,0,23,6,0,37,45481,445.7,11605,0.9,0.9,324.0,6168,18.0,0.1,1.3,16.4,1,0,3539,5476,637,790,90,11472,8,34,4,0,0,0,198,0,0.0,1,1,159,318.0,1.7,1,1.9,0,320.0,starved,7,6162,766.0,0.5
5,young,1078,10,3,362,0,10,1,0,59,402,160,209,79502,763.7,4876,0.4,1.3,328.0,8733,27.3,0.1,1.7,25.1,2,0,6104,7719,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,162,318.8,3.0,2,3.8,0,512.0,,13,8720,1081.5,0.7
6,young,1434,14,3,694,0,8,1,0,27,428,162,227,86883,1082.3,3902,0.3,1.6,528.0,12840,30.4,0.2,3.8,25.8,2,0,8671,11704,0,0,0,0,0,0,0,0,0,0,0,0,152.0,0,0,186,359.7,9.7,2,3.8,0,512.0,,23,12817,1590.6,1.0
7,young,1927,79,5,840,0,4,1,0,30,496,181,393,334634,1584.8,21599,1.8,3.4,536.0,16961,251.2,1.4,8.9,239.8,2,0,11588,14838,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,264,508.5,17.2,2,3.8,0,512.0,,60,16903,2095.4,1.8
8,young,1678,84,4,325,0,6,0,0,226,610,266,353,351943,2095.4,7345,0.5,3.9,536.0,21070,259.3,1.5,10.1,246.0,2,0,15697,18250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,266,511.5,14.6,2,3.8,0,512.0,,91,20980,2598.5,2.0
9,young,2216,12,4,608,0,10,0,0,332,750,258,484,371616,2606.3,10975,0.8,4.7,536.0,25148,270.0,1.6,11.5,254.5,2,0,19823,21489,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,266,511.0,14.0,2,3.8,0,512.0,,121,25027,3097.2,2.3
10,young,1909,102,5,447,0,6,1,0,200,562,264,515,384905,3118.3,7270,0.4,5.1,538.0,29264,272.8,1.7,12.5,255.8,2,0,23970,25505,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,267,511.7,14.7,2,3.8,0,512.0,,156,29109,3599.8,2.5
11,young,2056,13,4,458,0,6,1,0,404,666,267,494,403499,3629.9,10620,0.9,6.0,538.0,33372,283.2,1.9,14.0,263.9,2,0,28119,28688,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,267,510.9,14.4,2,3.8,0,512.0,,187,33185,4100.5,2.8
12,young,1695,164,4,390,0,7,0,0,77,544,257,437,415398,4141.5,2470,0.1,6.1,538.0,37481,286.4,2.0,15.1,265.5,2,0,32275,32673,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,267,511.9,13.2,2,3.8,0,512.0,,220,37261,4601.0,2.9
13,young,2075,59,4,609,0,4,1,1,43,714,267,586,433717,4653.5,5581,0.3,6.4,538.0,41611,296.4,2.2,16.5,273.2,2,0,36448,35959,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,267,511.8,13.0,2,3.8,0,512.0,,254,41357,5103.6,3.1
14,young,2002,61,5,481,0,7,1,0,52,761,267,550,460969,5164.3,6095,0.2,6.6,538.0,45748,318.5,2.4,19.1,291.5,2,0,40619,38339,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,267,512.1,12.4,2,3.8,0,512.0,,287,45463,5607.1,3.3
15,young,1936,54,4,437,0,5,1,0,195,562,267,593,497294,5670.8,6700,0.3,7.0,538.0,49869,349.1,2.8,21.4,318.6,2,0,44791,39990,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,267,511.7,12.2,2,3.8,0,512.0,,317,49555,6108.1,3.6
16,young,1763,35,6,314,0,6,0,0,188,617,264,502,555323,6179.5,3250,0.2,7.1,540.0,54012,403.1,3.1,24.2,368.4,2,0,48952,40965,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,268,512.0,13.7,2,3.8,0,512.0,,345,53667,6611.3,3.8
17,young,2418,14,5,820,0,6,1,0,95,841,268,549,567023,6691.5,10893,0.8,8.0,542.0,58156,406.5,3.2,25.3,370.2,2,0,53137,44774,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,269,510.2,15.5,2,3.8,0,512.0,,384,57775,7110.9,4.4
18,young,3225,55,11,799,0,15,1,0,378,1016,269,820,593122,7201.9,14035,1.3,9.2,542.0,62236,426.5,3.4,27.0,387.5,2,0,57316,47971,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,269,510.3,13.6,2,3.8,0,512.0,,450,61787,7597.5,4.8
19,young,3710,21,8,1680,0,19,1,1,92,993,269,826,611604,7709.4,19177,2.8,12.1,548.0,66401,433.5,3.6,28.4,392.6,2,0,61510,51516,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,271,509.1,17.6,2,3.8,0,512.0,,483,65919,8096.1,5.1
20,young,2228,22,6,204,0,19,1,0,68,1146,272,746,633688,8213.0,19517,1.7,13.8,548.0,70577,449.6,3.8,30.0,406.0,2,0,65712,53505,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,272,510.1,14.7,2,3.8,0,512.0,,512,70066,8594.7,5.4
21,young,2096,21,4,243,0,18,1,0,91,986,272,724,657890,8723.1,20255,1.8,15.5,550.0,74819,467.7,3.9,31.7,421.5,2,0,69945,55386,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,273,510.1,14.7,2,3.8,0,512.0,,520,74300,9101.8,5.7
22,young,3394,132,6,1517,0,15,1,0,74,794,273,790,684197,9233.6,18260,1.9,17.4,552.0,79025,487.4,4.1,33.6,438.4,2,0,74214,57511,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,274,509.8,14.7,2,3.8,0,512.0,,571,78458,9597.5,6.1
23,young,2539,60,6,666,0,12,1,0,84,771,274,899,700955,9742.6,6195,1.7,19.2,576.0,83244,496.7,4.3,35.2,445.2,28,0,78478,60998,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,273,508.6,14.0,14,26.0,0,512.0,,606,82628,10094.1,6.5
24,young,2426,98,8,649,0,12,1,0,79,757,274,752,730626,10251.5,9908,1.3,20.5,580.0,87509,518.1,4.5,36.9,463.9,40,0,82729,64088,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,276,510.3,15.5,14,25.3,0,512.0,,626,86872,10598.7,6.7
25,young,4248,848,6,981,0,44,1,1,124,1200,276,982,777319,10759.2,17734,1.8,22.3,582.0,91777,565.5,9.7,39.2,502.6,46,0,87023,65196,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,277,509.8,16.1,14,24.9,0,512.0,,655,91111,11101.0,7.2
26,young,3038,46,6,723,0,9,1,0,45,1181,277,963,815612,11266.2,13533,1.6,23.9,584.0,96062,603.2,13.6,41.8,532.7,58,0,91312,66320,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,278,509.9,16.5,14,24.2,0,512.0,,677,95372,11603.9,7.5
27,young,2844,62,5,854,0,11,1,0,50,820,278,994,848574,11775.1,8908,0.8,24.6,586.0,100368,629.4,13.8,43.7,556.1,60,0,95618,67792,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,279,511.0,16.4,14,24.1,0,512.0,,695,99661,12108.7,7.8
28,young,2807,35,8,884,0,10,1,0,50,861,279,899,870624,12283.9,7052,0.7,25.3,586.0,104664,641.8,14.1,45.3,565.7,64,0,99945,70629,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,279,511.0,15.6,14,23.9,0,512.0,,723,103928,12609.9,8.1
29,young,3156,80,7,683,0,33,2,1,151,1157,279,1007,902705,12792.9,13147,1.0,26.3,586.0,108978,668.4,14.3,47.2,589.3,64,0,104278,72169,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,279,510.7,14.6,14,23.9,0,512.0,,745,108220,13113.5,8.3
30,young,3198,56,7,855,0,16,1,0,74,894,279,1236,921392,13302.9,6722,0.7,27.0,592.0,113317,678.8,14.6,48.5,597.3,68,0,108619,75097,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,282,511.1,19.4,14,23.6,0,512.0,,760,112544,13619.4,8.6
31,young,3531,92,8,903,0,27,2,1,121,939,282,1331,936760,13813.8,10295,0.7,27.7,592.0,117659,683.4,14.7,49.8,599.7,68,0,112973,79113,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,281,510.6,18.4,14,23.6,0,512.0,,785,116863,14124.2,8.9
32,young,4444,75,9,1056,0,36,2,0,146,1746,282,1286,987291,14320.2,21565,1.6,29.3,592.0,121982,728.7,15.0,52.3,640.8,68,0,117331,79708,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,282,510.1,17.2,14,23.6,0,512.0,,819,121151,14624.4,9.2
33,young,4667,176,8,1116,0,34,2,1,152,1739,282,1338,1043788,14829.1,22216,1.6,31.0,592.0,126353,780.6,15.3,54.9,688.7,68,0,121698,80356,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,281,509.4,15.2,14,23.6,0,512.0,,840,125500,15129.7,9.5
34,young,3759,71,9,653,0,23,2,0,92,1806,282,1021,1091998,15335.8,19144,1.5,32.5,592.0,130724,827.5,17.3,58.7,728.8,68,0,126076,81156,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,282,510.0,13.0,14,23.6,0,512.0,,869,129843,15632.2,9.8
35,young,3474,153,10,882,0,10,1,0,54,1321,282,984,1141490,15844.7,20797,1.5,34.0,592.0,135131,876.8,21.6,61.4,770.0,68,0,130475,82136,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,282,510.2,10.7,14,23.6,0,512.0,,892,134227,16137.8,10.1
36,young,3131,23,6,761,0,18,1,0,94,961,282,1212,1174585,16354.6,13165,1.0,34.9,594.0,139558,904.9,22.0,63.5,794.4,68,0,134892,83569,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,283,510.7,10.9,14,23.6,0,512.0,,904,138641,16644.9,10.4
37,young,2987,32,6,806,0,15,2,0,56,915,283,1111,1197014,16864.9,8735,0.6,35.6,598.0,143999,921.2,22.2,65.1,808.0,68,0,139332,85743,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,285,511.4,13.2,14,23.6,0,512.0,,915,143072,17152.8,10.7
38,young,3473,51,8,952,0,10,1,0,44,1247,285,1070,1242330,17371.2,21944,1.6,37.2,598.0,148399,961.9,22.4,67.5,844.8,68,0,143777,86822,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,285,509.8,12.6,14,23.6,0,512.0,,948,147439,17652.4,11.0
39,young,4569,216,7,1198,0,16,1,1,96,1679,285,1276,1307535,17878.4,24443,1.8,39.0,600.0,152843,1024.2,22.8,70.4,901.9,68,0,148223,87127,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,285,509.3,12.4,14,23.6,0,512.0,,979,151853,18155.5,11.2
40,young,5098,401,7,1074,0,36,1,1,154,1733,286,1603,1359436,18385.2,18223,1.4,40.4,606.0,157301,1072.2,23.3,73.3,945.6,68,0,152687,87746,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,289,510.4,15.6,14,23.6,0,512.0,,1008,156281,18658.2,11.6
41,young,4269,53,6,1182,0,17,1,1,71,1303,289,1540,1400221,18892.7,17364,1.3,41.6,606.0,161777,1114.1,29.5,75.8,977.4,68,0,157182,89002,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,289,510.7,13.5,14,23.6,0,512.0,,1038,160728,19161.3,11.8
42,young,4309,60,8,984,0,22,1,0,68,1650,289,1446,1435726,19403.0,18601,1.4,43.0,606.0,166255,1149.7,34.9,77.9,1004.5,68,0,161682,90635,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,289,510.2,12.1,14,23.6,0,512.0,,1071,165171,19662.2,12.1
43,young,4406,100,10,933,0,21,1,1,111,1348,289,1798,1474532,19910.8,20233,1.6,44.6,606.0,170758,1183.2,35.2,80.1,1034.5,70,0,166193,91809,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,289,509.9,10.4,14,23.5,0,512.0,,1102,169643,20164.8,12.4
44,young,3986,35,6,883,0,10,1,0,52,1415,289,1506,1519280,20418.6,17435,1.3,45.9,608.0,175283,1224.6,35.8,82.5,1071.7,70,0,170722,92580,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,290,510.2,10.2,14,23.5,0,512.0,,1132,174138,20668.1,12.7
45,young,3936,34,7,886,0,22,1,1,118,1341,290,1451,1563309,20927.0,15577,1.1,47.0,612.0,179827,1267.7,39.5,85.1,1107.4,70,0,175268,92943,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,292,510.4,12.4,14,23.5,0,512.0,,1151,178663,21173.1,13.0
46,young,4744,34,13,1178,0,15,2,0,85,1510,292,1811,1600531,21433.4,18899,1.5,48.5,614.0,184363,1297.5,39.9,86.9,1134.1,70,0,179828,93681,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,293,510.0,12.5,14,23.5,0,512.0,,1183,183167,21672.2,13.3
47,young,5238,436,8,1035,0,17,1,0,71,1892,293,1714,1624139,21944.5,26111,2.0,50.4,618.0,188944,1319.1,41.0,94.3,1146.4,70,0,184449,96397,0,0,0,0,0,0,0,0,0,0,0,103,0.0,1,6,288,504.4,14.4,14,23.5,0,512.0,,1225,187710,22173.3,13.7
48,young,5200,42,9,1116,0,10,1,0,57,1662,294,2173,1660286,22449.1,18874,1.5,51.9,620.0,193506,1364.5,56.0,96.2,1173.8,70,0,188990,97789,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,296,509.9,13.0,14,23.5,0,512.0,,1249,192244,22670.6,14.0
49,young,5157,32,7,1025,0,24,1,1,169,1796,296,2028,1687772,22955.6,26061,1.9,53.8,624.0,198105,1391.1,59.4,100.8,1191.6,70,0,193610,99536,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,298,509.2,14.7,14,23.5,0,512.0,,1281,196811,23168.6,14.3
50,young,6033,34,7,1218,0,33,2,1,163,1772,298,2745,1714376,23462.7,30259,2.2,56.0,628.0,202737,1410.0,59.6,102.2,1208.0,70,0,198239,101325,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,300,508.7,15.7,14,23.5,0,512.0,,1313,201411,23667.6,14.6
51,young,5510,111,7,1242,0,11,1,1,60,1844,300,2137,1737890,23969.9,25111,1.8,57.9,630.0,207401,1424.1,59.8,103.7,1219.6,70,0,202900,104059,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,301,509.1,14.2,14,23.5,0,512.0,,1336,206053,24168.2,14.9
52,young,6145,49,8,1378,0,14,1,1,86,1806,301,2677,1761673,24478.2,22879,1.7,59.6,634.0,212090,1440.8,60.0,105.5,1233.2,70,0,207579,106412,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,303,509.4,15.1,14,23.5,0,512.0,,1366,210712,24668.1,15.2
53,young,4822,94,8,906,0,14,2,0,74,1663,303,2007,1793897,24985.7,18997,1.4,61.0,638.0,216790,1464.8,60.3,107.8,1253.8,70,0,212294,107897,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,305,509.9,16.2,14,23.5,0,512.0,,1399,215378,25166.6,15.4
54,young,5268,41,9,1290,0,62,1,1,176,1440,305,2162,1830223,25492.7,20347,1.6,62.6,640.0,221508,1493.8,60.6,109.7,1279.7,70,0,217019,108717,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,305,509.3,16.0,14,23.5,0,512.0,,1429,220067,25665.4,15.8
55,young,6281,29,8,1414,0,27,2,1,121,1837,306,2755,1850420,26002.3,28095,2.1,64.6,644.0,226262,1512.1,67.2,111.4,1288.6,70,0,221766,112007,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,308,509.0,17.4,14,23.5,0,512.6,,1452,224797,26166.4,16.0
56,full-cycle,13624,60,1324,0,0,0,2,0,453,1927,448,505,1875161,26562.4,163523,17.5,17.5,964.0,234132,1584.3,101.3,135.4,1301.4,70,0,227081,118065,1384,6840,3637,134671,23,1063,113,0,0,0,1695,0,26.0,9,33,414,817.8,16.5,13,21.6,0,512.0,starved,1527,232599,27029.6,16.5
57,young,4199,831,10,727,0,17,1,0,68,1958,426,456,3612706,27019.7,30980,2.7,20.3,964.0,238201,3287.4,131.8,142.5,2966.5,81,0,231168,118578,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,862.2,14.7,13,21.0,0,512.0,,1541,236640,27474.9,16.7
58,young,3272,357,14,449,0,22,1,1,94,1528,415,700,3648730,27538.0,22670,2.5,22.8,964.0,242856,3331.6,149.3,144.4,2990.1,99,0,235876,119891,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,854.7,14.7,13,19.9,0,512.0,,1572,241245,27969.9,17.0
59,young,3735,290,7,826,0,36,1,0,109,1514,386,807,3675336,28037.6,25277,2.2,25.0,964.0,247332,3347.3,149.5,145.8,3003.3,105,0,240405,122095,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,849.2,14.7,13,19.6,0,512.0,,1605,245678,28465.0,17.3
60,young,3122,213,23,624,0,22,1,0,89,1478,420,589,3722354,28578.3,24384,2.0,26.9,964.0,251581,3381.5,149.6,147.5,3034.9,109,0,244706,124253,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,846.4,14.7,13,19.4,0,512.0,,1636,249896,28958.5,17.6
61,young,3385,80,10,669,0,29,2,0,74,1698,433,758,3745532,29177.6,25930,1.9,28.8,964.0,255849,3391.6,151.0,149.2,3041.3,109,0,249024,127815,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,1,454,842.8,14.7,13,19.4,0,512.0,,1672,254129,29450.7,17.9
62,young,3471,182,7,557,0,31,1,0,104,1545,428,983,3765508,29720.7,22030,1.6,30.5,964.0,260136,3399.0,151.2,150.5,3046.5,109,0,253362,131302,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,840.6,14.7,13,19.4,0,512.0,,1701,258386,29943.1,18.1
63,young,4699,581,7,775,0,39,1,0,93,2274,440,820,3786998,30297.8,23617,1.8,32.2,964.0,264422,3407.6,151.7,152.2,3052.2,109,0,257683,134776,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,837.7,14.7,13,19.4,0,512.0,,1733,262640,30436.9,18.4
64,young,3805,708,8,507,0,25,1,1,85,1557,429,807,3805092,30850.4,22717,1.7,33.9,964.0,268723,3417.7,154.8,154.9,3055.5,109,0,262053,138502,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0,0,455,835.0,14.7,13,19.4,0,512.0,,1766,266909,30927.5,18.7
65,young,3462,157,6,658,0,23,1,0,63,1532,419,941,3826006,31332.1,24364,1.8,35.7,964.0,273034,3427.5,155.4,156.5,3062.3,109,0,266422,141611,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,1,454,831.6,14.7,13,19.4,0,512.0,,1799,271186,31418.3,19.0
66,young,4171,40,9,780,0,36,1,0,94,1938,409,1179,3847799,31959.5,33029,2.6,38.2,964.0,277383,3434.0,155.6,157.7,3066.7,111,0,270818,145215,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,828.1,14.7,13,19.2,0,512.0,,1833,275502,31910.4,19.3
67,young,4213,41,8,895,0,22,1,0,80,1784,406,1296,3866851,32468.7,33443,2.4,40.7,964.0,281770,3444.2,156.3,159.7,3073.4,111,0,275247,149024,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,824.3,14.7,13,19.2,0,512.0,,1863,279858,32403.1,19.6
68,young,4017,59,7,885,0,13,1,0,55,1810,417,1089,3888595,32976.8,28558,2.1,42.7,964.0,286173,3454.3,156.5,161.6,3080.4,111,0,279697,151899,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,820.9,14.7,13,19.2,0,512.0,,1894,284230,32895.5,19.8
69,young,4104,375,6,606,0,16,1,0,70,1785,412,1156,3905189,33388.5,28424,2.1,44.9,964.0,290589,3459.7,156.7,163.2,3083.4,111,0,284181,155892,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,1,454,817.2,14.7,13,19.2,0,512.0,,1928,288613,33386.5,20.1
70,young,4983,170,7,796,0,20,1,0,77,2014,412,1812,3924283,33855.5,29834,2.1,47.0,964.0,295031,3467.9,156.9,164.6,3089.3,111,0,288682,159146,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,814.0,14.7,13,19.2,0,512.0,,1957,293025,33876.5,20.4
71,young,4940,116,10,780,0,22,1,0,85,1895,405,1942,3941720,34441.7,24980,1.9,48.9,964.0,299504,3480.8,164.6,166.1,3092.1,111,0,293205,163173,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,811.0,14.7,13,19.2,0,512.0,,1987,297468,34369.4,20.7
72,young,4694,28,7,704,0,34,1,1,114,2006,400,1712,3958405,35011.6,27088,2.0,50.9,964.0,304006,3506.7,185.8,167.5,3094.7,111,0,297761,167164,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,807.8,14.7,13,19.2,0,512.0,,2018,301939,34861.5,21.0
73,young,4209,50,7,702,0,22,1,1,85,1583,412,1652,3974447,35518.2,23866,1.8,52.6,964.0,308529,3511.3,186.0,169.0,3097.1,111,0,302328,171259,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,804.9,14.7,13,19.2,0,512.0,,2048,306431,35353.6,21.3
74,young,4338,50,6,768,0,25,1,1,90,1738,421,1574,3994283,36029.1,23795,1.8,54.4,964.0,313037,3520.7,188.5,170.6,3101.5,111,0,306898,175053,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,801.9,14.7,13,19.2,0,512.0,,2081,310907,35844.6,21.6
75,young,4181,38,6,630,0,26,1,1,95,1704,426,1570,4010651,36515.6,25714,1.9,56.3,964.0,317580,3526.6,188.7,172.1,3104.6,111,0,311479,179038,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,798.8,14.7,13,19.2,0,512.0,,2111,315420,36338.3,21.9
76,young,4817,126,6,912,0,11,1,0,51,2008,419,1651,4025150,37044.9,35417,2.6,58.9,964.0,322116,3532.3,188.9,173.5,3107.8,111,0,316083,183095,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,794.8,14.7,13,19.2,0,512.0,,2144,319924,36828.8,22.2
77,young,4977,52,6,716,0,22,1,0,78,2046,412,1948,4040359,37555.1,38678,2.8,61.8,964.0,326704,3537.7,189.1,174.8,3111.1,111,0,320714,187186,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,790.4,14.7,13,19.2,0,512.0,,2169,324485,37321.3,22.5
78,young,5453,33,9,1062,0,22,1,0,82,2075,420,2105,4056044,38062.8,35039,2.5,64.3,964.0,331319,3542.1,189.3,176.5,3112.9,111,0,325381,191465,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0,0,455,786.1,14.7,13,19.2,0,512.3,,2202,329067,37812.9,22.8
79,young,5036,174,12,853,0,18,1,0,70,1824,424,2009,4073237,38412.4,30366,2.2,66.6,964.0,335959,3548.0,190.0,178.2,3115.5,111,0,330069,195598,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,782.5,14.7,13,19.2,0,514.6,,2233,333676,38305.7,23.1
80,young,5159,70,10,742,0,19,1,1,73,2055,425,2140,4090980,39038.1,34158,2.5,69.1,964.0,340635,3554.7,190.4,180.2,3119.1,111,0,334789,199624,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,778.5,14.7,13,19.2,0,517.1,,2264,338321,38800.6,23.4
81,young,5595,106,7,704,0,25,1,0,87,2039,415,2511,4110809,39588.3,33951,2.4,71.5,964.0,345366,3561.8,190.7,181.6,3123.7,111,0,339566,203707,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0,1,454,774.1,14.7,13,19.2,0,519.5,,2293,343024,39298.4,23.7
82,young,5817,45,6,1145,0,26,1,1,89,2026,404,2389,4126988,40065.3,28701,2.1,73.7,964.0,350137,3566.7,191.0,183.1,3125.9,111,0,344394,208026,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,771.1,14.7,13,19.2,0,521.7,,2326,347764,39797.0,24.0
83,young,5246,214,10,771,0,16,1,0,68,1873,411,2211,4150577,40595.6,26007,1.9,75.5,964.0,354951,3581.7,194.4,185.3,3134.0,111,0,349254,211394,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,767.6,14.7,13,19.2,0,523.5,,2356,352546,40298.5,24.4
84,young,6200,55,7,946,0,22,1,0,83,2050,409,2955,4167773,41135.2,26011,2.0,77.5,964.0,359812,3589.4,194.6,186.9,3139.1,111,0,354155,215482,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,764.3,14.7,13,19.2,0,525.5,,2386,357376,40802.2,24.7
85,young,5312,79,9,771,0,16,1,0,68,1754,400,2558,4183777,41655.5,29522,2.2,79.6,964.0,364727,3595.4,194.8,188.6,3142.3,111,0,359119,219862,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,760.5,14.7,13,19.2,0,527.6,,2420,362258,41307.6,25.0
86,young,6279,41,7,1028,0,27,1,1,102,1998,403,2988,4199700,42177.1,29847,2.2,81.9,964.0,369666,3600.7,195.0,190.1,3145.1,111,0,364102,224339,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,455,756.4,14.7,13,19.2,0,529.9,,2450,367167,41814.8,25.3
87,full-cycle,20810,256,1089,0,0,0,2,0,100,1893,431,134,4252852,42870.5,167584,17.8,17.8,1050.0,379364,3645.6,195.7,194.7,3183.1,144,0,372908,231920,1345,9504,3128,124934,32,945,115,0,0,0,6750,0,100.0,7,86,368,725.8,9.2,14,21.8,0,512.0,promoted,2539,376761,42808.5,26.0
