gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
95,young,3718,28,8,510,0,32,2,2,85,1657,298,1278,1222247,43436.3,35936,2.6,31.0,830.0,380892,479.9,18.5,156.2,204.7,749,0,365788,324637,0,0,0,0,0,0,0,0,0,0,0,0,172.0,0,0,310,518.6,15.4,19,27.3,0,512.0,,4038,0,18.0,39.0
96,young,5725,23,9,2799,0,26,1,1,58,1548,310,1180,1238539,43975.4,35807,2.6,33.6,830.0,385147,485.2,18.7,158.5,206.4,749,0,370006,328497,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,312,519.9,12.4,19,27.3,0,512.0,,4071,0,18.2,39.4
97,young,4693,28,9,1873,0,15,1,1,71,1468,311,1155,1250455,44496.7,33683,2.4,36.1,830.0,389420,490.4,19.0,160.3,208.5,749,0,374249,332108,0,0,0,0,0,0,0,0,0,0,0,0,164.0,0,0,314,520.6,9.7,19,27.3,0,512.0,,4106,0,18.4,39.8
98,young,3679,22,9,732,0,14,2,0,63,1495,313,1258,1263362,45019.8,31962,2.8,38.9,830.0,393682,495.0,19.1,161.9,210.2,757,0,378484,335904,0,0,0,0,0,0,0,0,0,0,0,0,156.0,0,0,318,521.0,11.5,19,26.9,0,512.0,,4148,0,18.6,40.3
99,young,4293,23,9,1034,0,17,1,0,59,1731,318,1371,1277522,45546.5,37367,2.8,41.6,830.0,397958,500.5,19.3,163.5,212.9,757,0,382735,339599,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,0,321,521.8,10.5,19,26.9,0,512.0,,4187,0,18.8,40.7
100,young,4055,23,6,614,0,25,2,0,80,1739,320,1468,1289518,46071.6,38523,2.8,44.4,830.0,402272,505.7,19.6,165.3,214.9,757,0,386996,343310,0,0,0,0,0,0,0,0,0,0,0,1,144.0,0,0,324,522.9,9.4,19,26.9,0,512.0,,4220,0,19.0,41.1
101,young,5240,157,9,1333,0,30,2,0,70,1834,324,1722,1303389,46598.6,37163,2.7,47.2,830.0,406570,510.2,19.8,166.8,216.8,757,0,391269,347096,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,330,522.9,14.7,19,26.9,0,512.0,,4262,0,19.2,41.6
102,young,4744,25,8,1128,0,30,2,0,85,1688,329,1728,1316497,47131.0,36122,2.7,49.8,830.0,410888,516.5,20.0,169.5,219.2,757,0,395550,350797,0,0,0,0,0,0,0,0,0,0,0,1,126.0,0,0,333,525.0,13.4,19,26.9,0,512.0,,4304,0,19.4,42.0
103,young,5062,66,19,1262,0,17,1,0,60,1828,332,1745,1331658,47660.2,37721,2.8,52.6,830.0,415221,520.9,20.1,171.0,220.9,757,0,399856,354672,0,0,0,0,0,0,0,0,0,0,0,0,118.0,0,0,337,524.2,14.9,19,26.9,0,512.0,,4344,0,19.6,42.5
104,young,6187,23,10,2313,0,14,1,0,53,1755,337,1946,1343800,48189.0,36266,2.7,55.3,830.0,419572,526.3,20.3,172.6,223.2,757,0,404159,358434,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,341,526.0,15.5,19,26.9,0,512.0,,4377,0,19.8,42.9
105,young,5374,26,8,1129,0,22,2,0,78,1784,340,2269,1356595,48719.2,36972,2.7,58.0,830.0,423926,531.9,20.4,174.5,225.7,757,0,408489,362083,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,343,526.3,13.2,19,26.9,0,512.0,,4414,0,20.0,43.4
106,young,5584,25,8,1682,0,21,1,0,68,1655,343,2061,1370732,49245.7,34468,2.5,60.5,830.0,428286,537.7,20.5,176.1,228.0,757,0,412826,365803,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,346,525.9,13.4,19,26.9,0,512.0,,4448,0,20.2,43.8
107,young,6176,23,8,1336,0,67,2,0,77,2370,345,2213,1384359,49774.9,60026,4.9,65.4,830.0,432659,542.6,20.7,177.7,230.0,757,0,417169,369630,0,0,0,0,0,0,0,0,0,0,0,1,94.0,0,0,349,507.1,12.5,19,26.9,0,513.4,,4486,0,20.4,44.2
108,young,8353,25,10,3024,0,39,3,1,129,1553,349,3498,1398347,50279.1,26639,1.9,67.3,830.0,437083,547.6,20.9,179.4,232.0,757,0,421376,373515,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,363,529.6,12.6,19,26.9,0,515.3,,4525,0,20.6,44.7
109,young,5840,21,8,1342,0,20,1,0,75,1260,362,3051,1415315,50809.2,22799,1.8,69.0,830.0,441530,551.9,21.0,181.3,233.1,757,0,425788,377719,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,367,532.9,12.6,19,26.9,0,517.0,,4569,0,20.8,45.1
110,young,4875,21,9,588,0,22,1,0,72,1704,366,2360,1431635,51339.5,33170,2.4,71.5,830.0,446010,558.6,21.5,183.3,235.2,757,0,430225,381690,0,0,0,0,0,0,0,0,0,0,0,0,48.0,0,0,372,533.3,15.9,19,26.9,0,519.5,,4605,0,21.1,45.6
111,full-cycle,11768,289,1542,0,0,0,2,0,236,1387,163,257,1444398,51874.6,162235,18.6,18.6,830.0,450624,576.3,33.5,185.7,237.3,780,0,434777,385718,1831,5985,2530,131631,21,793,66,0,0,0,1322,0,258.0,0,12,255,498.7,0.0,19,31.0,0,512.0,starved,4691,0,21.3,46.1
112,young,4746,88,9,1997,0,15,1,1,60,1503,267,1008,1459882,52444.9,37882,6.0,24.6,830.0,457943,584.1,33.7,188.3,240.7,824,0,442099,391495,0,0,0,0,0,0,0,0,0,0,0,1,258.0,0,0,267,458.8,0.0,19,28.4,0,512.0,,4711,0,21.6,46.8
113,young,3790,56,8,805,0,28,2,0,72,1689,267,1058,1471658,52907.5,29827,2.3,27.0,830.0,462183,590.8,33.9,191.2,243.1,828,0,445843,395192,0,0,0,0,0,0,0,0,0,0,0,0,198.0,0,0,297,497.4,15.6,19,28.2,0,512.0,,4751,0,21.8,47.3
114,young,4174,22,9,1712,0,14,2,0,57,1372,296,894,1485668,53476.7,29080,2.2,29.1,830.0,466447,595.8,34.1,192.9,244.9,828,0,449902,398923,0,0,0,0,0,0,0,0,0,0,0,0,172.0,0,0,310,519.0,15.2,19,28.2,0,512.0,,4789,0,22.0,47.7
115,young,4870,24,10,1692,0,20,2,0,70,1923,309,1058,1498222,54020.6,35422,2.6,31.7,830.0,470703,601.0,34.2,194.9,247.0,828,0,454138,402648,0,0,0,0,0,0,0,0,0,0,0,0,166.0,0,0,313,519.3,14.6,19,28.2,0,512.0,,4829,0,22.2,48.1
116,young,3895,22,9,1048,0,34,2,0,90,1313,313,1310,1516978,54544.5,29215,2.2,34.0,830.0,474987,606.6,34.4,197.0,249.2,830,0,458386,406340,0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,317,520.5,16.1,19,28.1,0,512.0,,4870,0,22.4,48.6
117,young,2970,25,9,483,0,16,2,0,65,1182,316,1114,1533684,55072.1,26766,2.0,36.0,830.0,479275,611.2,34.5,198.7,250.7,830,0,462648,410233,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,0,321,521.1,17.9,19,28.1,0,512.0,,4910,0,22.6,49.0
118,young,3694,19,9,302,0,27,2,0,76,1827,320,1336,1549208,55601.3,34963,2.6,38.6,830.0,483582,617.4,34.6,200.3,253.3,830,0,466916,413905,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,323,520.7,15.7,19,28.1,0,512.0,,4949,0,22.8,49.4
119,young,3636,30,9,707,0,16,1,0,66,1648,323,1111,1564532,56126.8,36732,2.7,41.2,830.0,487894,621.0,34.8,201.8,254.1,830,0,471182,417972,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,0,326,522.5,14.2,19,28.1,0,512.0,,4986,0,23.0,49.9
120,young,4294,20,7,1188,0,18,1,0,68,1699,325,1230,1578769,56652.4,35198,2.6,43.8,830.0,492209,626.3,35.0,203.4,256.5,830,0,475477,421664,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,1,329,523.1,15.7,19,28.1,0,512.0,,5029,0,23.2,50.3
121,young,4036,29,8,948,0,19,2,0,64,1697,330,1197,1591321,57180.7,36641,2.7,46.5,830.0,496536,631.2,35.1,204.9,258.6,830,0,479767,425340,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,1,331,522.3,13.4,19,28.1,0,512.0,,5061,0,23.4,50.8
122,young,4484,23,9,864,0,20,2,1,70,1882,331,1543,1608691,57705.0,37832,2.8,49.3,830.0,500858,636.5,35.3,206.6,260.9,830,0,484065,429133,0,0,0,0,0,0,0,0,0,0,0,0,120.0,0,0,336,523.7,14.2,19,28.1,0,512.0,,5101,0,23.6,51.2
123,young,5504,23,8,2076,0,21,2,0,78,1632,335,1592,1621814,58233.0,34157,2.5,51.8,830.0,505205,641.6,35.4,208.3,263.1,830,0,488380,432811,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,339,523.1,14.1,19,28.1,0,512.0,,5139,0,23.8,51.6
124,young,5905,24,9,2055,0,34,2,0,85,1722,339,1912,1634527,58758.1,32471,2.4,54.2,830.0,509567,646.8,35.6,209.7,265.6,830,0,492698,436506,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,345,525.4,18.2,19,28.1,0,512.0,,5173,0,24.0,52.1
125,young,5368,30,7,1705,0,25,2,1,64,1780,344,1684,1647140,59292.8,37143,2.7,56.9,830.0,513926,652.2,35.7,211.4,267.8,830,0,497039,440308,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,346,525.1,14.2,19,28.1,0,512.0,,5213,0,24.2,52.5
126,young,5619,91,9,1452,0,16,2,0,69,1799,346,2099,1663937,59817.0,36265,2.7,59.6,830.0,518313,657.0,35.9,213.0,269.9,830,0,501387,444080,0,0,0,0,0,0,0,0,0,0,0,1,92.0,0,0,350,525.2,15.4,19,28.1,0,512.0,,5249,0,24.5,53.0
127,young,5872,23,8,2274,0,17,1,0,53,1477,349,1956,1678725,60343.9,33868,2.5,62.1,830.0,522704,661.4,36.0,214.7,271.3,830,0,505740,448078,0,0,0,0,0,0,0,0,0,0,0,1,82.0,0,0,355,525.6,18.4,19,28.1,0,512.0,,5282,0,24.7,53.4
128,young,4802,23,9,1181,0,24,2,1,78,1521,354,1906,1691555,60866.2,30675,2.3,64.3,830.0,527099,666.1,36.1,216.2,273.3,830,0,510099,451852,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,357,526.8,15.2,19,28.1,0,512.3,,5319,0,24.9,53.9
129,young,5550,42,8,1240,0,24,3,0,78,1529,357,2549,1706398,61389.7,33768,2.5,66.9,830.0,531516,671.3,36.3,218.0,275.5,830,0,514477,455676,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,359,528.0,12.4,19,28.1,0,514.9,,5352,0,25.1,54.3
130,young,5949,46,23,1582,0,19,1,0,60,1688,358,2451,1721283,61917.6,37483,2.7,69.6,830.0,535973,675.5,36.4,219.7,276.7,830,0,518871,459817,0,0,0,0,0,0,0,0,0,0,0,0,64.0,0,0,364,530.6,13.6,19,28.1,0,517.6,,5385,0,25.3,54.8
131,young,6291,44,6,2123,0,22,2,0,74,1592,364,2353,1733805,62444.7,37271,2.8,72.3,830.0,540445,680.8,36.6,221.5,278.6,830,0,523298,463738,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,367,533.0,10.6,19,28.1,0,520.3,,5426,0,25.5,55.2
132,full-cycle,11354,171,2083,0,0,0,1,0,47,973,166,63,1749779,62982.1,161997,18.4,18.4,830.0,545099,686.3,36.7,223.4,280.6,854,0,527870,467961,2254,5536,1423,131634,13,332,38,0,0,0,2112,0,262.0,4,14,247,484.2,7.5,19,31.2,0,512.0,starved,5519,0,25.7,55.7
133,young,5373,30,8,2158,0,18,2,1,59,1948,261,1100,1768058,63542.7,39544,5.7,24.1,830.0,552438,694.1,36.9,225.4,284.4,889,0,535051,473941,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,274,458.4,13.9,19,29.2,0,512.0,,5523,0,26.1,56.4
134,young,4005,30,8,1289,0,23,2,0,57,1578,274,958,1779348,64020.4,37940,3.0,27.1,830.0,556691,698.1,37.1,226.9,285.7,893,0,538799,477801,0,0,0,0,0,0,0,0,0,0,0,0,192.0,0,0,300,504.8,13.7,19,28.9,0,512.0,,5561,0,26.3,56.9
135,young,6588,26,9,3006,0,19,2,0,85,2107,299,1275,1792972,64589.4,30337,2.3,29.4,830.0,560941,702.9,37.3,228.5,287.6,895,0,542908,481621,0,0,0,0,0,0,0,0,0,0,0,0,178.0,0,0,307,514.8,12.4,19,28.8,0,512.0,,5594,0,26.4,57.3
136,young,3208,20,9,692,0,28,2,1,77,1193,307,1100,1808124,65124.9,27452,2.5,31.9,830.0,565188,706.6,37.4,230.2,288.2,903,0,547100,485804,0,0,0,0,0,0,0,0,0,0,0,0,166.0,0,0,313,519.6,14.4,19,28.3,0,512.0,,5635,0,26.6,57.7
137,young,3987,29,8,1259,0,17,2,0,57,1619,312,931,1825386,65656.3,36316,2.7,34.5,830.0,569455,712.1,37.6,232.0,290.5,903,0,551335,489482,0,0,0,0,0,0,0,0,0,0,0,0,162.0,0,0,315,520.2,11.6,19,28.3,0,512.0,,5676,0,26.9,58.2
138,young,4518,112,10,1368,0,18,2,0,74,1777,314,1088,1840672,66178.3,35701,2.6,37.1,830.0,573731,718.2,37.7,233.7,293.2,903,0,555574,493086,0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,317,521.3,8.7,19,28.3,0,512.0,,5714,0,27.1,58.6
139,young,5203,46,9,1893,0,30,2,0,76,1681,317,1412,1852787,66702.8,36907,2.7,39.9,830.0,578012,723.2,37.9,235.4,295.3,903,0,559817,496764,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0,0,322,521.8,12.1,19,28.3,0,512.0,,5752,0,27.3,59.1
140,young,5317,24,7,2182,0,17,1,0,85,1664,321,1236,1869635,67236.0,37749,2.8,42.6,830.0,582296,729.6,38.1,237.0,297.8,903,0,564064,500351,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,328,523.0,16.7,19,28.3,0,512.0,,5790,0,27.5,59.5
141,young,5060,19,9,1728,0,15,2,0,55,1600,327,1559,1883465,67767.7,34163,2.5,45.1,830.0,586597,734.6,38.3,238.6,299.8,903,0,568348,504097,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,1,331,523.6,18.0,19,28.3,0,512.0,,5832,0,27.7,59.9
142,young,4314,21,8,1368,0,15,2,0,57,1451,332,1338,1898540,68296.1,32588,2.4,47.5,830.0,590910,739.9,38.5,240.2,302.2,903,0,572623,507735,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,1,333,524.8,15.4,19,28.3,0,512.0,,5869,0,27.9,60.4
143,young,5896,21,8,2265,0,13,1,1,61,1734,333,1728,1910594,68822.7,38502,2.8,50.4,830.0,595245,745.2,38.6,241.6,304.8,903,0,576917,511452,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,335,525.1,10.9,19,28.3,0,512.0,,5903,0,28.1,60.8
